Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jarrod Bowen,20,eng ENG,"RM,FW",27-318,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0
Crysencio Summerville,7,nl NED,AM,23-003,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Michail Antonio,9,jm JAM,FW,34-219,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Lucas Paquetá,10,br BRA,"AM,LM,CM",27-067,90,4,3,2,2,0,0,1,0.0,1,1,0,1,0,4,1,0
Edson Álvarez,19,mx MEX,CM,27-009,44,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Guido Rodríguez,24,ar ARG,CM,30-204,45,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
Carlos Soler,4,es ESP,"CM,LM",27-305,45,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Emerson Palmieri,33,it ITA,"WB,LB",30-091,78,1,1,1,0,0,1,1,100.0,0,2,1,1,1,2,5,0
Andy Irving,39,sct SCO,CM,24-173,12,1,1,1,0,0,0,0,,0,1,0,1,0,1,2,0
Aaron Wan-Bissaka,29,eng ENG,"WB,RB,LB",26-342,90,0,0,0,0,0,0,1,0.0,1,1,0,1,4,4,2,0
Max Kilman,26,eng ENG,CB,27-163,90,1,0,0,0,1,1,1,100.0,0,1,1,0,2,3,8,0
Jean-Clair Todibo,25,fr FRA,"CB,CM",24-308,90,2,2,2,0,0,0,0,,0,0,0,0,1,3,4,1
Konstantinos Mavropanos,15,gr GRE,"CB,RB",26-327,90,2,2,1,0,1,1,2,50.0,1,0,0,0,2,4,4,0
Łukasz Fabiański,1,pl POL,GK,39-198,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
