Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jarrod Bowen,20,eng ENG,"RM,FW",27-318,90,42,1,6,20,19,1,42,6,5,83.3,1,16.7,21,166,82,3,2,1,2,1,17,4
Crysencio Summerville,7,nl NED,AM,23-003,45,17,2,5,1,11,0,17,2,0,0.0,1,50.0,10,44,3,0,0,0,2,3,10,3
Michail Antonio,9,jm JAM,FW,34-219,45,13,0,2,4,8,2,13,1,0,0.0,1,100.0,4,24,18,0,0,0,1,0,8,1
Lucas Paquetá,10,br BRA,"AM,LM,CM",27-067,90,47,2,9,20,19,2,47,2,1,50.0,1,50.0,27,119,31,0,1,0,3,5,30,2
Edson Álvarez,19,mx MEX,CM,27-009,44,28,0,5,18,6,0,28,1,0,0.0,0,0.0,18,133,45,1,1,0,0,0,17,0
Guido Rodríguez,24,ar ARG,CM,30-204,45,26,1,5,18,3,0,26,0,0,,0,,11,27,17,1,1,0,0,0,17,1
Carlos Soler,4,es ESP,"CM,LM",27-305,45,16,1,5,6,5,0,16,1,0,0.0,1,100.0,11,76,11,1,0,0,0,0,12,3
Emerson Palmieri,33,it ITA,"WB,LB",30-091,78,42,5,14,12,16,1,42,0,0,,0,,18,89,48,1,0,1,0,1,15,2
Andy Irving,39,sct SCO,CM,24-173,12,11,0,5,5,1,0,11,0,0,,0,,4,11,4,0,0,0,0,0,4,0
Aaron Wan-Bissaka,29,eng ENG,"WB,RB,LB",26-342,90,45,2,12,19,16,1,45,3,2,66.7,1,33.3,21,234,149,4,3,0,0,0,23,3
Max Kilman,26,eng ENG,CB,27-163,90,71,13,37,29,5,1,71,1,1,100.0,0,0.0,46,265,186,3,1,0,1,0,51,1
Jean-Clair Todibo,25,fr FRA,"CB,CM",24-308,90,72,11,43,28,2,1,72,2,1,50.0,1,50.0,47,248,142,1,1,0,0,1,58,0
Konstantinos Mavropanos,15,gr GRE,"CB,RB",26-327,90,64,4,29,34,1,0,64,1,0,0.0,0,0.0,45,198,125,2,1,0,0,0,47,0
Łukasz Fabiański,1,pl POL,GK,39-198,90,35,31,35,0,0,0,35,0,0,,0,,17,62,35,0,0,0,0,0,14,0
