Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-013,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Enes Ünal,26,tr TUR,FW,27-162,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",24-286,90,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,1,0
Dango Ouattara,11,bf BFA,RW,22-251,62,2,2,0,0,2,1,1,100.0,0,2,0,2,0,2,0,0
Luis Sinisterra,17,co COL,LW,25-124,28,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0
Marcus Tavernier,16,eng ENG,AM,25-211,62,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0
Ryan Christie,10,sct SCO,DM,29-240,28,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,4,0
Lewis Cook,4,eng ENG,DM,27-259,90,3,2,3,0,0,2,3,66.7,1,1,0,1,1,4,1,0
Alex Scott,8,eng ENG,DM,21-059,62,0,0,0,0,0,0,1,0.0,1,3,0,3,2,2,1,0
Justin Kluivert,19,nl NED,AM,25-167,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Milos Kerkez,3,hu HUN,LB,20-347,90,2,0,0,2,0,1,2,50.0,1,1,0,1,0,2,4,0
Marcos Senesi,5,ar ARG,CB,27-162,90,4,4,2,1,1,1,1,100.0,0,1,0,1,1,5,5,0
Illia Zabarnyi,27,ua UKR,CB,22-048,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Julian Araujo,22,mx MEX,RB,23-067,45,1,1,0,1,0,0,0,,0,2,0,2,0,1,3,0
Adam Smith,15,eng ENG,RB,33-173,45,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-016,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
