Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-013,81,11,11,0,0,0,0,0,0,0,0,0,0,7,0,2
Enes Ünal,26,tr TUR,FW,27-162,9,6,6,0,0,1,0,0,0,0,0,0,0,2,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",24-286,90,26,24,2,0,1,1,2,2,0,0,0,0,23,0,0
Dango Ouattara,11,bf BFA,RW,22-251,62,25,21,4,0,0,0,8,4,0,0,0,0,12,0,3
Luis Sinisterra,17,co COL,LW,25-124,28,5,5,0,0,0,0,2,0,0,0,0,0,2,0,1
Marcus Tavernier,16,eng ENG,AM,25-211,62,26,22,4,1,0,0,3,0,2,2,0,0,21,0,0
Ryan Christie,10,sct SCO,DM,29-240,28,11,9,2,1,0,1,1,0,1,1,0,0,9,0,0
Lewis Cook,4,eng ENG,DM,27-259,90,47,41,6,2,0,0,5,0,4,2,0,0,35,0,1
Alex Scott,8,eng ENG,DM,21-059,62,34,34,0,0,0,0,0,0,0,0,0,0,30,0,1
Justin Kluivert,19,nl NED,AM,25-167,28,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Milos Kerkez,3,hu HUN,LB,20-347,90,58,52,6,1,0,0,2,5,0,0,0,0,51,0,2
Marcos Senesi,5,ar ARG,CB,27-162,90,63,60,3,2,0,0,1,1,0,0,0,0,48,0,0
Illia Zabarnyi,27,ua UKR,CB,22-048,90,57,57,0,0,0,0,0,0,0,0,0,0,45,0,1
Julian Araujo,22,mx MEX,RB,23-067,45,27,24,3,0,0,0,1,3,0,0,0,0,21,0,0
Adam Smith,15,eng ENG,RB,33-173,45,15,12,3,0,0,0,0,3,0,0,0,0,11,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-016,90,38,27,10,4,0,0,0,0,0,0,0,0,25,1,0
