Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-263,82,26,1,2,12,12,2,26,0,0,,0,,18,81,15,1,0,1,1,2,24,5
Armando Broja,22,al ALB,FW,23-085,8,7,0,0,0,7,3,7,3,1,33.3,2,66.7,6,90,37,3,0,2,0,1,6,5
Dwight McNeil,7,eng ENG,LW,25-012,73,40,0,4,17,21,0,40,2,1,50.0,1,50.0,18,156,96,4,2,0,0,3,32,4
Jack Harrison,11,eng ENG,"RW,AM",28-014,17,10,0,0,2,8,4,10,1,0,0.0,1,100.0,6,27,7,0,0,0,0,2,7,0
Iliman Ndiaye,10,sn SEN,"RW,LW",24-273,90,32,0,3,16,16,1,32,8,3,37.5,5,62.5,17,135,56,2,2,1,3,2,19,2
Abdoulaye Doucouré,16,ml MLI,AM,31-338,82,37,0,3,18,17,0,37,3,2,66.7,1,33.3,18,115,56,2,0,0,1,2,29,2
Jesper Lindstrøm,29,dk DEN,"AM,RW",24-279,8,8,0,2,3,4,1,8,1,1,100.0,0,0.0,2,15,13,1,1,0,0,0,2,0
Orel Mangala,8,be BEL,DM,26-261,88,44,4,9,20,15,1,44,3,1,33.3,2,66.7,18,60,15,0,0,0,2,0,27,1
Harrison Armstrong,45,eng ENG,DM,17-320,2,1,0,0,1,0,0,1,0,0,,0,,2,5,0,0,0,0,0,1,2,0
Idrissa Gana Gueye,27,sn SEN,DM,35-069,90,53,0,7,39,7,0,53,3,1,33.3,2,66.7,20,71,36,0,0,0,0,1,31,0
Vitaliy Mykolenko,19,ua UKR,LB,25-189,90,53,3,17,19,17,1,53,0,0,,0,,13,47,35,0,1,0,1,0,22,1
Jarrad Branthwaite,32,eng ENG,CB,22-160,90,51,7,29,21,1,0,51,0,0,,0,,23,98,21,0,1,1,0,1,30,0
James Tarkowski,6,eng ENG,CB,32-015,90,47,9,32,14,1,1,47,0,0,,0,,11,28,7,0,0,0,0,0,23,0
Ashley Young,18,eng ENG,RB,39-148,90,72,2,29,26,17,1,72,1,1,100.0,0,0.0,25,127,99,1,2,0,0,1,34,1
Jordan Pickford,1,eng ENG,GK,30-272,90,54,26,53,1,0,0,54,0,0,,0,,27,207,105,0,0,0,0,0,27,0
