Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-263,82,18,18,0,0,0,0,1,0,0,0,0,0,13,0,0
Armando Broja,22,al ALB,FW,23-085,8,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Dwight McNeil,7,eng ENG,LW,25-012,73,36,31,4,2,0,0,5,0,2,2,0,0,19,1,2
Jack Harrison,11,eng ENG,"RW,AM",28-014,17,4,2,1,0,0,0,1,0,1,1,0,0,1,1,0
Iliman Ndiaye,10,sn SEN,"RW,LW",24-273,90,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0
Abdoulaye Doucouré,16,ml MLI,AM,31-338,82,32,32,0,0,0,0,0,0,0,0,0,0,24,0,3
Jesper Lindstrøm,29,dk DEN,"AM,RW",24-279,8,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Orel Mangala,8,be BEL,DM,26-261,88,29,29,0,0,0,0,0,0,0,0,0,0,28,0,0
Harrison Armstrong,45,eng ENG,DM,17-320,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-069,90,45,44,1,0,0,0,0,0,0,0,0,0,43,0,1
Vitaliy Mykolenko,19,ua UKR,LB,25-189,90,41,30,11,0,0,0,0,11,0,0,0,0,31,0,1
Jarrad Branthwaite,32,eng ENG,CB,22-160,90,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0
James Tarkowski,6,eng ENG,CB,32-015,90,31,30,0,0,0,0,0,0,0,0,0,0,26,1,1
Ashley Young,18,eng ENG,RB,39-148,90,53,42,10,0,0,0,3,10,0,0,0,0,37,1,0
Jordan Pickford,1,eng ENG,GK,30-272,90,50,38,12,3,0,1,0,0,0,0,0,0,33,0,0
