Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Niclas Füllkrug,11,de GER,FW,31-321,67,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Crysencio Summerville,7,nl NED,LM,23-057,23,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mohammed Kudus,14,gh GHA,"LM,RM",24-146,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0
Carlos Soler,4,es ESP,CM,27-359,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Edson Álvarez,19,mx MEX,CM,27-063,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tomáš Souček,28,cz CZE,CM,29-303,90,1,0,0,0,1,0,0,,0,1,1,0,0,1,1,0
Jarrod Bowen,20,eng ENG,"RM,FW",28-006,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Guido Rodríguez,24,ar ARG,DM,30-258,67,4,3,2,2,0,3,4,75.0,1,4,1,3,1,5,1,0
Aaron Cresswell,3,eng ENG,CB,35-011,23,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
Emerson Palmieri,33,it ITA,LB,30-145,87,2,1,0,1,1,1,3,33.3,2,1,1,0,2,4,1,0
Vladimír Coufal,5,cz CZE,RB,32-126,3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Max Kilman,26,eng ENG,CB,27-217,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jean-Clair Todibo,25,fr FRA,CB,24-362,72,6,4,4,2,0,4,4,100.0,0,1,1,0,1,7,4,0
Konstantinos Mavropanos,15,gr GRE,CB,27-015,90,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,8,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",27-030,90,3,3,2,1,0,0,0,,0,0,0,0,0,3,4,0
Łukasz Fabiański,1,pl POL,GK,39-252,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alphonse Areola,23,fr FRA,GK,31-303,55,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
