Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Cameron Archer,19,eng ENG,FW,23-136,72,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0.0
Yukinari Sugawara,16,jp JPN,RM,24-159,18,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0.0
Adam Armstrong,9,eng ENG,"FW,RM",27-298,61,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0
Ben Brereton,17,cl CHI,"FW,RM",25-230,29,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,50.0
Ryan Fraser,24,sct SCO,"CM,LM",30-284,61,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0
Kamaldeen Sulemana,20,gh GHA,LM,22-293,29,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,
Mateus Fernandes,18,pt POR,CM,20-147,78,0,0,0,1,2,0,1,0,2,0,0,0,3,0,0,
Charlie Taylor,21,eng ENG,LB,31-077,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Aribo,7,ng NGA,CM,28-136,90,0,0,0,1,1,1,0,1,1,0,0,0,4,1,0,100.0
Ryan Manning,3,ie IRL,"LB,CM",28-173,90,0,0,0,2,5,0,4,1,3,0,0,0,8,2,0,100.0
Kyle Walker-Peters,2,eng ENG,"RB,CB",27-235,90,0,0,0,1,2,0,5,1,0,0,0,0,3,1,0,100.0
Jack Stephens,5,eng ENG,CB,30-312,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
Nathan Wood-Gordon,15,eng ENG,CB,22-187,90,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,100.0
James Bree,14,eng ENG,"RB,CB",27-054,78,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,100.0
Ronnie Edwards,12,eng ENG,CB,21-251,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Lumley,13,eng ENG,GK,29-293,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
