Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Cameron Archer,19,eng ENG,FW,23-136,72,18,17,1,0,0,0,0,0,0,0,0,0,18,0,0
Yukinari Sugawara,16,jp JPN,RM,24-159,18,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Adam Armstrong,9,eng ENG,"FW,RM",27-298,61,15,12,3,0,0,0,1,0,0,0,0,0,13,0,0
Ben Brereton,17,cl CHI,"FW,RM",25-230,29,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0
Ryan Fraser,24,sct SCO,"CM,LM",30-284,61,21,21,0,0,0,0,1,0,0,0,0,0,17,0,1
Kamaldeen Sulemana,20,gh GHA,LM,22-293,29,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1
Mateus Fernandes,18,pt POR,CM,20-147,78,44,43,1,1,0,0,1,0,0,0,0,0,39,0,2
Charlie Taylor,21,eng ENG,LB,31-077,12,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Joe Aribo,7,ng NGA,CM,28-136,90,42,40,2,0,0,0,0,0,0,0,0,0,36,0,1
Ryan Manning,3,ie IRL,"LB,CM",28-173,90,54,40,12,5,0,1,4,5,2,0,0,0,44,2,6
Kyle Walker-Peters,2,eng ENG,"RB,CB",27-235,90,53,42,11,2,0,0,5,6,0,0,0,0,46,0,2
Jack Stephens,5,eng ENG,CB,30-312,38,22,21,1,1,0,0,0,0,0,0,0,0,22,0,0
Nathan Wood-Gordon,15,eng ENG,CB,22-187,90,67,66,1,1,0,0,0,0,0,0,0,0,66,0,0
James Bree,14,eng ENG,"RB,CB",27-054,78,39,34,5,0,0,0,4,1,3,2,0,0,36,0,0
Ronnie Edwards,12,eng ENG,CB,21-251,12,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Joe Lumley,13,eng ENG,GK,29-293,90,62,54,8,4,0,0,0,0,0,0,0,0,40,0,0
