Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Evanilson,9,br BRA,FW,24-360,75,20,1,2,7,11,2,20,0,0,,0,,12,27,5,0,0,0,1,1,11,2
Enes Ünal,26,tr TUR,FW,27-143,15,5,0,1,1,3,0,5,0,0,,0,,4,17,12,1,1,0,0,0,4,0
Dango Ouattara,11,bf BFA,LW,22-232,60,23,0,1,6,17,6,23,2,1,50.0,1,50.0,14,114,55,3,3,2,1,2,15,5
Justin Kluivert,19,nl NED,FW,25-148,30,13,0,1,3,9,4,13,1,0,0.0,1,100.0,6,28,12,1,0,1,0,0,9,3
Antoine Semenyo,24,gh GHA,"RW,RM",24-267,88,40,1,4,11,26,4,40,3,1,33.3,1,33.3,27,180,90,3,2,2,3,2,26,9
Luis Sinisterra,17,co COL,RM,25-105,2,3,0,2,0,1,1,3,0,0,,0,,2,8,8,0,0,0,0,0,1,1
Marcus Tavernier,16,eng ENG,"AM,LM",25-192,75,32,0,2,13,18,1,32,1,0,0.0,0,0.0,17,98,44,2,0,0,1,2,20,0
Alex Scott,8,eng ENG,LM,21-040,15,9,0,1,4,4,1,9,0,0,,0,,5,53,44,2,1,0,0,0,6,3
Ryan Christie,10,sct SCO,"DM,CM",29-221,90,55,2,13,28,17,1,55,3,2,66.7,0,0.0,17,49,12,0,0,0,1,2,23,3
Lewis Cook,4,eng ENG,"DM,CM",27-240,90,57,2,8,36,13,1,57,0,0,,0,,30,149,52,1,1,0,1,3,30,1
Milos Kerkez,3,hu HUN,LB,20-328,90,52,2,14,22,18,3,52,2,1,50.0,0,0.0,35,188,101,2,4,0,2,2,36,7
Marcos Senesi,5,ar ARG,CB,27-143,90,78,5,30,46,4,1,78,3,2,66.7,1,33.3,51,195,109,1,1,0,0,1,47,0
Illia Zabarnyi,27,ua UKR,CB,22-029,90,67,5,34,31,2,0,67,0,0,,0,,45,196,63,0,0,0,0,0,46,0
Adam Smith,15,eng ENG,RB,33-154,90,54,2,20,19,15,0,54,2,1,50.0,1,50.0,29,80,39,0,0,0,1,0,29,2
Kepa Arrizabalaga,13,es ESP,GK,29-363,90,26,21,26,0,0,0,26,0,0,,0,,12,42,23,0,0,0,0,0,11,0
