Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evanilson,9,br BRA,FW,24-360,75,0,0,0,2,2,0,0,0,0,0,0,0,4,0,5,0.0
Enes Ünal,26,tr TUR,FW,27-143,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Dango Ouattara,11,bf BFA,LW,22-232,60,0,0,0,1,0,0,2,0,2,0,0,0,5,2,0,100.0
Justin Kluivert,19,nl NED,FW,25-148,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antoine Semenyo,24,gh GHA,"RW,RM",24-267,88,0,0,0,4,1,1,0,1,1,0,0,0,6,0,1,0.0
Luis Sinisterra,17,co COL,RM,25-105,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Marcus Tavernier,16,eng ENG,"AM,LM",25-192,75,1,0,0,1,2,0,4,0,0,0,0,0,2,0,1,0.0
Alex Scott,8,eng ENG,LM,21-040,15,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Ryan Christie,10,sct SCO,"DM,CM",29-221,90,0,0,0,4,3,0,0,2,1,0,0,0,7,2,1,66.7
Lewis Cook,4,eng ENG,"DM,CM",27-240,90,0,0,0,1,0,0,6,2,1,0,0,0,6,0,1,0.0
Milos Kerkez,3,hu HUN,LB,20-328,90,1,0,0,1,2,0,3,1,0,0,0,0,4,1,1,50.0
Marcos Senesi,5,ar ARG,CB,27-143,90,0,0,0,2,1,0,1,3,2,0,0,0,9,1,1,50.0
Illia Zabarnyi,27,ua UKR,CB,22-029,90,0,0,0,2,0,0,0,0,1,0,0,0,5,1,1,50.0
Adam Smith,15,eng ENG,RB,33-154,90,0,0,0,0,0,0,2,1,0,0,0,0,4,2,2,50.0
Kepa Arrizabalaga,13,es ESP,GK,29-363,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
