Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,33-038,89,16,16,0,0,0,0,0,0,0,0,0,0,9,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-155,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Callum Hudson-Odoi,14,eng ENG,LW,24-068,82,26,26,0,0,0,1,1,0,0,0,0,0,21,0,0
Jota Silva,20,pt POR,"RM,RW,LW",25-166,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1
Anthony Elanga,21,se SWE,"RW,LM,LW",22-262,90,25,25,0,0,1,0,4,0,0,0,0,0,14,0,1
Morgan Gibbs-White,10,eng ENG,AM,24-353,89,27,27,0,0,0,0,2,0,0,0,0,0,21,0,1
Morato,4,br BRA,"CB,AM",23-198,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliot Anderson,8,eng ENG,"DM,CM",22-069,90,26,26,0,0,1,0,1,0,0,0,0,0,17,0,2
Ryan Yates,22,eng ENG,DM,27-054,75,21,19,2,0,0,0,0,0,0,0,0,0,18,0,1
Nicolás Domínguez,16,ar ARG,"DM,CM",26-200,15,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Neco Williams,7,wls WAL,LB,23-276,89,20,12,7,0,0,0,0,7,0,0,0,0,14,1,0
Álex Moreno,19,es ESP,LB,31-220,1,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0
Murillo,5,br BRA,CB,22-194,90,29,18,10,8,0,1,0,0,0,0,0,0,16,1,0
Nikola Milenković,31,rs SRB,CB,27-094,90,15,14,1,1,0,0,0,0,0,0,0,0,7,0,0
Ola Aina,34,ng NGA,RB,28-098,90,30,18,12,0,0,0,0,12,0,0,0,0,14,0,0
Matz Sels,26,be BEL,GK,32-323,90,22,10,12,1,0,0,0,0,0,0,0,0,11,0,0
