Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
João Pedro,9,br BRA,FW,23-095,90,25,24,1,0,0,0,0,1,0,0,0,0,19,0,1
Simon Adingra,11,ci CIV,LW,22-364,57,14,14,0,0,0,0,1,0,0,0,0,0,7,0,2
Kaoru Mitoma,22,jp JPN,LM,27-224,33,17,17,0,0,0,0,1,0,0,0,0,0,10,0,2
Brajan Gruda,8,de GER,RW,20-213,57,13,9,4,2,0,0,2,1,1,1,0,0,8,0,0
Yankuba Minteh,17,gm GAM,RM,20-161,33,10,10,0,0,0,0,1,0,0,0,0,0,4,0,1
Julio Enciso,10,py PAR,AM,20-342,57,10,10,0,0,0,0,1,0,0,0,0,0,3,0,2
Georginio Rutter,14,fr FRA,FW,22-254,33,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Yasin Ayari,26,se SWE,"DM,CM",21-085,68,24,19,5,1,0,0,3,0,1,1,0,0,20,0,0
Matt O'Riley,33,dk DEN,CM,24-039,22,8,6,2,1,0,0,1,0,1,0,1,0,7,0,0
Carlos Baleba,20,cm CMR,"DM,CM",20-362,85,19,19,0,0,0,0,0,0,0,0,0,0,16,0,0
Jakub Moder,15,pl POL,CM,25-267,5,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0
Igor,3,br BRA,LB,26-327,90,43,37,6,0,0,0,1,6,0,0,0,0,38,0,0
Lewis Dunk,5,eng ENG,CB,33-039,90,59,54,5,1,0,0,0,0,0,0,0,0,54,0,1
Jan Paul van Hecke,29,nl NED,CB,24-205,90,40,37,3,3,0,0,0,0,0,0,0,0,35,0,0
Tariq Lamptey,2,gh GHA,RB,24-091,90,28,23,5,0,0,0,0,5,0,0,0,0,21,0,1
Bart Verbruggen,1,nl NED,GK,22-134,90,35,28,7,3,0,0,0,0,0,0,0,0,28,0,0
