Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
João Pedro,9,br BRA,FW,23-095,90,38,0,2,18,18,6,38,2,1,50.0,1,50.0,27,145,69,2,2,2,6,1,31,8
Simon Adingra,11,ci CIV,LW,22-364,57,27,2,11,8,9,2,27,4,2,50.0,2,50.0,13,101,46,1,2,1,2,1,10,4
Kaoru Mitoma,22,jp JPN,LM,27-224,33,26,1,2,11,13,4,26,3,1,33.3,2,66.7,15,176,83,3,2,2,1,2,14,4
Brajan Gruda,8,de GER,RW,20-213,57,17,0,4,3,10,1,17,2,1,50.0,1,50.0,7,43,32,1,1,1,1,1,8,1
Yankuba Minteh,17,gm GAM,RM,20-161,33,15,0,3,6,8,3,15,4,1,25.0,3,75.0,12,95,74,2,1,2,2,0,11,2
Julio Enciso,10,py PAR,AM,20-342,57,16,0,4,6,6,0,16,2,0,0.0,2,100.0,10,56,30,0,1,0,0,1,14,1
Georginio Rutter,14,fr FRA,FW,22-254,33,9,1,2,4,4,1,9,1,1,100.0,0,0.0,7,41,24,1,0,0,0,0,5,0
Yasin Ayari,26,se SWE,"DM,CM",21-085,68,34,8,16,12,6,0,34,0,0,,0,,10,28,5,0,0,0,1,1,13,1
Matt O'Riley,33,dk DEN,CM,24-039,22,15,1,2,8,5,1,15,0,0,,0,,5,15,9,0,0,0,1,0,5,0
Carlos Baleba,20,cm CMR,"DM,CM",20-362,85,37,7,14,18,5,0,37,1,1,100.0,0,0.0,22,70,19,0,0,0,1,2,16,0
Jakub Moder,15,pl POL,CM,25-267,5,11,2,2,5,5,1,11,0,0,,0,,6,29,10,0,2,0,0,0,6,0
Igor,3,br BRA,LB,26-327,90,51,6,25,21,5,0,51,0,0,,0,,27,91,38,0,0,0,0,0,32,0
Lewis Dunk,5,eng ENG,CB,33-039,90,73,18,58,15,1,0,73,0,0,,0,,46,203,94,1,0,0,1,0,47,0
Jan Paul van Hecke,29,nl NED,CB,24-205,90,56,11,36,18,2,1,56,0,0,,0,,28,127,81,0,1,0,0,1,30,0
Tariq Lamptey,2,gh GHA,RB,24-091,90,38,2,11,15,13,2,38,2,1,50.0,1,50.0,17,190,127,2,1,0,2,0,16,2
Bart Verbruggen,1,nl NED,GK,22-134,90,37,33,37,0,0,0,37,0,0,,0,,25,89,33,0,0,0,0,0,19,0
