Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Callum Hudson-Odoi,14,eng ENG,FW,24-149,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Elanga,21,se SWE,FW,22-343,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jota Silva,20,pt POR,FW,25-247,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Gibbs-White,10,eng ENG,AM,25-068,90,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0
Elliot Anderson,8,eng ENG,CM,22-150,90,2,1,1,1,0,1,6,16.7,5,0,0,0,1,3,0,0
Ryan Yates,22,eng ENG,CM,27-135,90,3,3,1,2,0,2,3,66.7,1,2,1,1,1,4,2,0
Neco Williams,7,wls WAL,WB,23-357,90,3,1,2,1,0,2,2,100.0,0,1,0,1,0,3,1,1
Nicolás Domínguez,16,ar ARG,WB,26-281,73,5,3,3,1,1,1,2,50.0,1,1,0,1,1,6,2,0
Ramón Sosa,24,py PAR,WB,25-217,17,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Murillo,5,br BRA,CB,22-275,90,0,0,0,0,0,0,0,,0,2,1,1,3,3,5,0
Nikola Milenković,31,rs SRB,CB,27-175,90,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,7,0
Morato,4,br BRA,CB,23-279,74,3,1,3,0,0,2,2,100.0,0,1,0,1,0,3,1,0
Willy Boly,30,ci CIV,CB,34-061,16,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
Matz Sels,26,be BEL,GK,33-038,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
