Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Callum Hudson-Odoi,14,eng ENG,FW,24-149,90,0,0,0,0,0,1,4,0,0,0,0,0,2,1,0,100.0
Anthony Elanga,21,se SWE,FW,22-343,45,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,100.0
Jota Silva,20,pt POR,FW,25-247,45,1,0,0,4,0,1,0,0,0,0,0,0,2,1,1,50.0
Morgan Gibbs-White,10,eng ENG,AM,25-068,90,0,0,0,1,1,2,0,1,1,0,0,0,6,1,2,33.3
Elliot Anderson,8,eng ENG,CM,22-150,90,0,0,0,2,2,0,3,1,1,0,0,0,3,0,0,
Ryan Yates,22,eng ENG,CM,27-135,90,0,0,0,4,1,0,0,1,3,0,0,0,6,1,1,50.0
Neco Williams,7,wls WAL,WB,23-357,90,0,0,0,0,1,0,7,0,1,0,0,0,5,1,0,100.0
Nicolás Domínguez,16,ar ARG,WB,26-281,73,0,0,0,1,1,0,0,1,3,0,0,0,10,1,2,33.3
Ramón Sosa,24,py PAR,WB,25-217,17,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,
Murillo,5,br BRA,CB,22-275,90,0,0,0,1,0,0,1,3,0,0,0,0,6,0,0,
Nikola Milenković,31,rs SRB,CB,27-175,90,0,0,0,0,0,0,0,2,1,0,0,0,0,4,1,80.0
Morato,4,br BRA,CB,23-279,74,1,0,0,2,0,0,0,0,1,0,0,0,3,0,0,
Willy Boly,30,ci CIV,CB,34-061,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Matz Sels,26,be BEL,GK,33-038,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
