Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Callum Hudson-Odoi,14,eng ENG,FW,24-149,90,52,0,2,24,26,7,52,3,2,66.7,1,33.3,34,301,204,9,3,6,1,0,45,10
Anthony Elanga,21,se SWE,FW,22-343,45,24,0,3,10,12,3,24,2,0,0.0,2,100.0,14,113,78,1,1,2,2,1,16,5
Jota Silva,20,pt POR,FW,25-247,45,15,0,2,5,8,2,15,2,0,0.0,2,100.0,5,27,6,1,0,1,0,0,11,3
Morgan Gibbs-White,10,eng ENG,AM,25-068,90,57,1,3,33,21,2,57,1,0,0.0,0,0.0,29,227,108,3,3,0,2,2,44,5
Elliot Anderson,8,eng ENG,CM,22-150,90,52,2,9,29,14,2,52,2,1,50.0,1,50.0,25,115,55,1,0,0,1,1,37,6
Ryan Yates,22,eng ENG,CM,27-135,90,51,3,16,31,5,0,51,1,0,0.0,0,0.0,19,102,74,1,0,0,1,0,28,0
Neco Williams,7,wls WAL,WB,23-357,90,58,2,13,24,21,3,58,2,1,50.0,0,0.0,33,236,173,7,3,1,0,2,41,7
Nicolás Domínguez,16,ar ARG,WB,26-281,73,47,1,13,24,12,2,47,1,0,0.0,0,0.0,17,74,31,1,1,0,1,1,26,2
Ramón Sosa,24,py PAR,WB,25-217,17,7,1,3,3,2,1,7,0,0,,0,,2,5,2,0,0,0,0,0,3,1
Murillo,5,br BRA,CB,22-275,90,63,10,31,29,4,0,63,1,1,100.0,0,0.0,32,205,149,2,2,0,1,0,41,0
Nikola Milenković,31,rs SRB,CB,27-175,90,42,13,25,17,0,0,42,0,0,,0,,15,71,46,0,0,0,0,0,22,0
Morato,4,br BRA,CB,23-279,74,25,3,13,10,2,0,25,0,0,,0,,9,49,20,0,0,0,0,1,13,0
Willy Boly,30,ci CIV,CB,34-061,16,11,2,5,6,0,0,11,0,0,,0,,2,13,10,0,0,0,0,0,5,0
Matz Sels,26,be BEL,GK,33-038,90,30,27,30,0,0,0,30,0,0,,0,,9,48,28,0,0,0,0,0,9,0
