Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,33-019,86,0,0,0,0,1,3,0,0,0,0,0,0,2,3,4,42.9
Taiwo Awoniyi,9,ng NGA,FW,27-136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Callum Hudson-Odoi,14,eng ENG,LW,24-049,86,0,0,0,0,2,0,1,1,1,0,0,0,7,0,0,
Ramón Sosa,24,py PAR,LW,25-117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anthony Elanga,21,se SWE,RW,22-243,73,0,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0.0
Morato,4,br BRA,CB,23-179,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Morgan Gibbs-White,10,eng ENG,"AM,RW",24-334,81,0,0,0,2,1,0,0,2,0,0,0,0,6,1,3,25.0
Jota Silva,20,pt POR,RW,25-147,9,0,0,0,2,2,0,0,0,0,0,0,0,2,1,1,50.0
Elliot Anderson,8,eng ENG,"DM,CM",22-050,81,1,0,0,2,0,0,1,2,3,0,0,0,7,0,2,0.0
James Ward-Prowse,18,eng ENG,CM,30-055,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Yates,22,eng ENG,"DM,CM",27-035,90,1,0,0,1,3,0,0,0,1,0,0,0,3,2,0,100.0
Neco Williams,7,wls WAL,"LB,LM",23-257,90,0,0,0,1,4,0,0,4,3,0,0,0,5,0,1,0.0
Murillo,5,br BRA,CB,22-175,90,1,0,0,2,0,0,0,1,4,0,0,0,2,1,0,100.0
Nikola Milenković,31,rs SRB,CB,27-075,90,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,100.0
Ola Aina,34,ng NGA,"RB,RM",28-079,90,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0.0
Matz Sels,26,be BEL,GK,32-304,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
