Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,33-019,86,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Taiwo Awoniyi,9,ng NGA,FW,27-136,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Callum Hudson-Odoi,14,eng ENG,LW,24-049,86,1,1,0,0,1,0,1,0.0,1,1,0,1,1,2,0,0
Ramón Sosa,24,py PAR,LW,25-117,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Elanga,21,se SWE,RW,22-243,73,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Morato,4,br BRA,CB,23-179,17,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
Morgan Gibbs-White,10,eng ENG,"AM,RW",24-334,81,1,0,0,1,0,0,0,,0,0,0,0,2,3,0,0
Jota Silva,20,pt POR,RW,25-147,9,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Elliot Anderson,8,eng ENG,"DM,CM",22-050,81,4,3,4,0,0,4,5,80.0,1,2,0,2,2,6,3,0
James Ward-Prowse,18,eng ENG,CM,30-055,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Ryan Yates,22,eng ENG,"DM,CM",27-035,90,2,1,1,1,0,1,3,33.3,2,1,0,1,0,2,2,0
Neco Williams,7,wls WAL,"LB,LM",23-257,90,4,3,2,1,1,0,1,0.0,1,3,1,2,4,8,2,0
Murillo,5,br BRA,CB,22-175,90,4,4,4,0,0,2,3,66.7,1,8,3,5,1,5,10,0
Nikola Milenković,31,rs SRB,CB,27-075,90,4,1,4,0,0,3,3,100.0,0,1,1,0,0,4,4,0
Ola Aina,34,ng NGA,"RB,RM",28-079,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,5,0
Matz Sels,26,be BEL,GK,32-304,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
