Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rasmus Højlund,9,dk DEN,FW,22-061,70,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Joshua Zirkzee,11,nl NED,FW,23-319,20,1,1,0,1,0,0,0,,0,1,0,1,1,2,0,0
Alejandro Garnacho,17,ar ARG,AM,20-279,90,4,2,0,1,3,2,3,66.7,1,0,0,0,0,4,0,0
Bruno Fernandes,8,pt POR,"AM,CM",30-210,90,2,1,2,0,0,0,1,0.0,1,0,0,0,2,4,1,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-360,70,2,2,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0
Mason Mount,7,eng ENG,AM,26-086,20,1,0,0,1,0,1,1,100.0,0,1,0,1,2,3,0,0
Casemiro,18,br BRA,CM,33-042,90,11,7,7,4,0,5,5,100.0,0,1,0,1,2,13,1,0
Patrick Dorgu,13,dk DEN,WB,20-162,90,2,0,2,0,0,1,2,50.0,1,3,0,3,0,2,0,0
Diogo Dalot,20,pt POR,WB,26-019,90,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,3,0
Leny Yoro,15,fr FRA,CB,19-144,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0
Harry Maguire,5,eng ENG,CB,32-032,57,2,0,2,0,0,2,2,100.0,0,1,1,0,1,3,4,0
Victor Lindelöf,2,se SWE,CB,30-263,33,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0
Noussair Mazraoui,3,ma MAR,CB,27-143,90,4,3,3,1,0,1,1,100.0,0,0,0,0,2,6,4,0
André Onana,24,cm CMR,GK,29-004,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
