Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jordan Ayew,18,gh GHA,FW,33-060,87,0,0,0,0,0,0,0,1,1,0,0,0,1,5,2,71.4
Odsonne Édouard,29,fr FRA,FW,26-299,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Abdul Fatawu Issahaku,7,gh GHA,"LW,RB",20-247,90,0,0,0,2,5,1,3,0,0,0,0,0,7,2,0,100.0
Facundo Buonanotte,40,ar ARG,RW,19-323,90,1,0,0,1,1,0,4,1,1,0,0,0,9,1,3,25.0
Wilfred Ndidi,6,ng NGA,LM,27-330,69,0,0,0,0,0,0,0,1,1,0,0,0,2,4,1,80.0
Bilal El Khannouss,11,ma MAR,LM,20-184,21,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
Harry Winks,8,eng ENG,CM,28-282,90,0,0,0,0,0,0,3,0,2,0,0,0,10,0,0,
Boubakary Soumaré,24,fr FRA,RM,25-257,90,0,0,0,0,0,0,0,2,1,0,0,0,9,0,1,0.0
Victor Bernth Kristiansen,16,dk DEN,LB,21-330,90,0,0,0,0,0,0,2,0,2,0,0,1,4,1,2,33.3
Jannik Vestergaard,23,dk DEN,CB,32-099,90,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
Wout Faes,3,be BEL,CB,26-221,90,0,0,0,0,2,0,0,1,2,0,0,0,1,1,0,100.0
James Justin,2,eng ENG,RB,26-261,82,0,0,0,0,1,0,2,1,3,0,0,0,2,3,3,50.0
Kasey McAteer,35,ie IRL,"LW,RB",22-354,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
Mads Hermansen,30,dk DEN,GK,24-122,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
