Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Beto,14,gw GNB,FW,27-061,78,24,2,4,13,9,1,24,1,1,100.0,0,0.0,8,63,49,2,2,1,2,2,12,2
Armando Broja,22,al ALB,FW,23-204,12,5,0,0,2,3,1,5,0,0,,0,,1,23,23,1,1,0,0,0,2,0
Carlos Alcaraz,24,ar ARG,"LW,RW",22-123,77,38,4,9,15,15,5,38,1,0,0.0,1,100.0,19,133,76,2,1,0,2,2,19,0
Ashley Young,18,eng ENG,RW,39-267,13,9,0,1,5,3,0,9,0,0,,0,,2,6,3,0,0,0,0,0,4,0
Jack Harrison,11,eng ENG,RW,28-133,68,25,5,10,7,9,1,25,2,0,0.0,2,100.0,10,104,68,3,1,0,1,1,9,1
Iliman Ndiaye,10,sn SEN,LW,25-027,22,8,1,1,3,4,0,8,0,0,,0,,5,35,30,1,0,0,0,1,4,1
Abdoulaye Doucouré,16,ml MLI,AM,32-091,85,34,2,11,11,13,4,34,3,2,66.7,1,33.3,12,68,42,2,1,1,3,0,14,4
Youssef Chermiti,17,pt POR,AM,20-313,5,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
James Garner,37,eng ENG,DM,24-020,77,28,2,13,9,7,0,28,2,0,0.0,2,100.0,5,11,6,0,0,0,0,0,3,0
Tim Iroegbunam,42,eng ENG,DM,21-276,13,7,1,2,5,0,0,7,1,0,0.0,0,0.0,3,28,13,0,0,0,2,0,2,0
Idrissa Gana Gueye,27,sn SEN,DM,35-188,90,28,3,11,11,6,0,28,1,0,0.0,0,0.0,11,50,26,0,0,0,0,0,7,0
Vitaliy Mykolenko,19,ua UKR,LB,25-308,90,37,6,18,10,9,1,37,0,0,,0,,8,30,20,1,1,0,1,0,10,1
Jarrad Branthwaite,32,eng ENG,CB,22-279,90,38,16,27,11,1,1,38,0,0,,0,,16,105,39,0,0,0,0,1,17,0
James Tarkowski,6,eng ENG,CB,32-134,90,40,17,32,5,3,2,40,0,0,,0,,15,77,48,0,0,0,0,0,16,0
Jake O'Brien,15,ie IRL,RB,23-322,90,30,6,15,10,5,1,30,0,0,,0,,10,48,37,1,0,0,1,1,12,0
Jordan Pickford,1,eng ENG,GK,31-026,90,37,29,37,0,0,0,37,0,0,,0,,23,182,91,0,0,0,0,0,12,0
