Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Beto,14,gw GNB,FW,27-061,78,14,14,0,0,0,0,0,0,0,0,0,0,5,0,0
Armando Broja,22,al ALB,FW,23-204,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Carlos Alcaraz,24,ar ARG,"LW,RW",22-123,77,22,22,0,0,0,0,2,0,0,0,0,0,14,0,3
Ashley Young,18,eng ENG,RW,39-267,13,8,4,3,1,0,0,2,1,1,1,0,0,2,1,0
Jack Harrison,11,eng ENG,RW,28-133,68,12,9,3,1,0,0,3,0,2,2,0,0,5,0,1
Iliman Ndiaye,10,sn SEN,LW,25-027,22,6,5,0,0,0,0,1,0,0,0,0,0,3,1,1
Abdoulaye Doucouré,16,ml MLI,AM,32-091,85,21,21,0,0,0,0,1,0,0,0,0,0,12,0,1
Youssef Chermiti,17,pt POR,AM,20-313,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Garner,37,eng ENG,DM,24-020,77,21,15,6,0,0,0,4,2,2,1,0,1,11,0,1
Tim Iroegbunam,42,eng ENG,DM,21-276,13,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-188,90,19,19,0,0,0,0,0,0,0,0,0,0,16,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-308,90,21,16,5,0,0,0,4,5,0,0,0,0,12,0,1
Jarrad Branthwaite,32,eng ENG,CB,22-279,90,23,19,3,1,0,1,0,0,0,0,0,0,15,1,0
James Tarkowski,6,eng ENG,CB,32-134,90,19,18,0,0,0,0,0,0,0,0,0,0,13,1,0
Jake O'Brien,15,ie IRL,RB,23-322,90,17,15,2,0,0,0,0,2,0,0,0,0,12,0,0
Jordan Pickford,1,eng ENG,GK,31-026,90,35,22,13,6,0,0,0,0,0,0,0,0,20,0,0
