Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-081,71,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,60.0
Thiago,9,br BRA,FW,23-150,19,0,0,0,1,2,0,0,0,0,0,0,0,2,1,1,50.0
Mikkel Damsgaard,24,dk DEN,LW,24-143,71,0,0,0,0,1,0,0,1,3,0,0,0,3,1,0,100.0
Kevin Schade,7,de GER,LW,22-362,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
Bryan Mbeumo,19,cm CMR,RW,25-108,90,0,0,0,1,1,0,4,0,1,0,0,0,4,3,4,42.9
Vitaly Janelt,27,de GER,LM,26-197,85,0,0,0,1,0,0,1,0,1,0,0,0,4,0,1,0.0
Yehor Yarmoliuk,18,ua UKR,LM,20-267,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Christian Nørgaard,6,dk DEN,CM,30-258,40,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,100.0
Mathias Jensen,8,dk DEN,RM,28-327,90,0,0,0,0,0,0,3,0,2,0,0,0,3,1,0,100.0
Keane Lewis-Potter,23,eng ENG,LB,23-275,90,0,0,0,0,2,1,1,1,1,0,0,0,3,0,0,
Ethan Pinnock,5,jm JAM,CB,31-178,90,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,66.7
Nathan Collins,22,ie IRL,CB,23-207,90,0,0,0,2,0,0,0,0,0,0,0,0,5,6,1,85.7
Sepp van den Berg,4,nl NED,RB,22-339,90,0,0,0,1,0,1,0,0,1,0,0,0,2,0,4,0.0
Mark Flekken,1,nl NED,GK,31-163,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
