Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-081,71,18,0,4,9,5,1,18,0,0,,0,,12,52,19,0,0,0,0,0,15,3
Thiago,9,br BRA,FW,23-150,19,9,1,2,5,2,0,9,0,0,,0,,7,21,1,0,0,0,1,1,7,0
Mikkel Damsgaard,24,dk DEN,LW,24-143,71,37,1,10,22,6,1,37,4,2,50.0,1,25.0,26,129,72,2,0,0,2,3,27,1
Kevin Schade,7,de GER,LW,22-362,19,6,2,4,1,1,0,6,0,0,,0,,1,0,0,0,0,0,0,0,1,0
Bryan Mbeumo,19,cm CMR,RW,25-108,90,40,3,12,15,14,4,40,4,1,25.0,2,50.0,21,146,70,2,1,2,4,4,23,8
Vitaly Janelt,27,de GER,LM,26-197,85,47,6,26,16,5,0,47,0,0,,0,,30,104,61,1,0,0,2,0,28,0
Yehor Yarmoliuk,18,ua UKR,LM,20-267,5,6,1,2,3,1,0,6,0,0,,0,,3,6,1,0,0,0,1,0,2,1
Christian Nørgaard,6,dk DEN,CM,30-258,40,29,2,17,10,2,0,29,0,0,,0,,16,39,24,0,0,0,0,0,19,0
Mathias Jensen,8,dk DEN,RM,28-327,90,46,3,16,16,14,1,46,0,0,,0,,28,100,42,1,0,0,1,0,29,0
Keane Lewis-Potter,23,eng ENG,LB,23-275,90,37,0,12,16,9,2,37,4,2,50.0,1,25.0,22,122,78,2,0,2,2,0,20,3
Ethan Pinnock,5,jm JAM,CB,31-178,90,47,13,37,8,2,2,47,0,0,,0,,25,98,40,0,0,0,0,0,27,0
Nathan Collins,22,ie IRL,CB,23-207,90,69,18,53,13,3,1,69,0,0,,0,,40,110,58,0,0,0,2,0,40,0
Sepp van den Berg,4,nl NED,RB,22-339,90,45,8,26,16,3,1,45,0,0,,0,,24,72,31,0,0,0,1,0,25,0
Mark Flekken,1,nl NED,GK,31-163,90,54,47,53,1,0,0,54,0,0,,0,,30,146,56,0,0,0,0,0,17,0
