Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Lucas Paquetá,10,br BRA,FW,27-152,90,5,3,0,1,4,3,3,100.0,0,1,0,1,1,6,0,0
Carlos Soler,4,es ESP,AM,28-024,74,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Danny Ings,18,eng ENG,AM,32-187,16,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Mohammed Kudus,14,gh GHA,AM,24-177,89,3,2,1,0,2,1,2,50.0,1,3,0,3,0,3,0,0
Guido Rodríguez,24,ar ARG,CM,30-289,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Edson Álvarez,19,mx MEX,CM,27-094,88,6,3,4,2,0,3,7,42.9,4,3,1,2,0,6,1,0
Andy Irving,39,sct SCO,CM,24-258,2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Tomáš Souček,28,cz CZE,CM,29-334,90,4,3,4,0,0,4,5,80.0,1,1,1,0,0,4,3,0
Emerson Palmieri,33,it ITA,WB,30-176,74,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,1,0
Oliver Scarles,57,eng ENG,WB,19-045,16,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0
Aaron Wan-Bissaka,29,eng ENG,WB,27-061,90,2,0,1,0,1,0,0,,0,2,0,2,6,8,2,0
Aaron Cresswell,3,eng ENG,CB,35-042,90,0,0,0,0,0,0,0,,0,2,0,2,1,1,4,0
Max Kilman,26,eng ENG,CB,27-248,90,4,2,2,1,1,3,3,100.0,0,1,0,1,2,6,7,0
Vladimír Coufal,5,cz CZE,CB,32-157,90,3,1,1,1,1,1,1,100.0,0,2,2,0,2,5,4,0
Alphonse Areola,23,fr FRA,GK,31-334,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
