Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Lucas Paquetá,10,br BRA,FW,27-152,90,0,0,0,3,3,0,0,1,3,0,0,0,3,3,7,30.0
Carlos Soler,4,es ESP,AM,28-024,74,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,50.0
Danny Ings,18,eng ENG,AM,32-187,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
Mohammed Kudus,14,gh GHA,AM,24-177,89,0,0,0,1,1,0,2,0,2,0,0,0,9,1,0,100.0
Guido Rodríguez,24,ar ARG,CM,30-289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Edson Álvarez,19,mx MEX,CM,27-094,88,1,0,0,5,0,2,2,0,3,0,0,0,3,0,2,0.0
Andy Irving,39,sct SCO,CM,24-258,2,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,100.0
Tomáš Souček,28,cz CZE,CM,29-334,90,1,0,0,2,0,1,0,0,3,0,0,0,3,4,2,66.7
Emerson Palmieri,33,it ITA,WB,30-176,74,0,0,0,1,2,0,3,1,0,0,0,0,2,1,1,50.0
Oliver Scarles,57,eng ENG,WB,19-045,16,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,100.0
Aaron Wan-Bissaka,29,eng ENG,WB,27-061,90,0,0,0,0,0,1,6,6,0,0,0,0,8,1,3,25.0
Aaron Cresswell,3,eng ENG,CB,35-042,90,1,0,0,0,0,0,4,1,0,0,0,0,2,0,0,
Max Kilman,26,eng ENG,CB,27-248,90,0,0,0,0,1,0,0,2,2,0,0,0,3,3,2,60.0
Vladimír Coufal,5,cz CZE,CB,32-157,90,0,0,0,2,3,0,2,2,1,0,0,0,3,2,1,66.7
Alphonse Areola,23,fr FRA,GK,31-334,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
