Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-228,51,13,0,0,4,9,2,13,0,0,,0,,12,77,39,1,0,0,1,3,12,3
Marc Guiu,38,es ESP,FW,19-030,39,13,0,1,5,7,3,13,0,0,,0,,9,27,7,0,0,0,2,0,8,2
Jadon Sancho,19,eng ENG,LW,24-315,51,18,0,1,5,13,4,18,2,1,50.0,1,50.0,14,76,57,3,2,2,1,0,12,7
Pedro Neto,7,pt POR,"RW,LW,AM",24-331,39,27,0,3,3,23,6,27,3,1,33.3,1,33.3,18,180,115,5,2,3,0,1,16,2
Noni Madueke,11,eng ENG,RW,22-330,60,35,1,2,12,22,3,35,5,1,20.0,3,60.0,29,209,117,5,1,3,1,1,31,13
Christopher Nkunku,18,fr FRA,"LW,AM",27-081,30,33,1,3,14,16,0,33,0,0,,0,,27,102,51,1,3,0,1,0,27,4
Cole Palmer,20,eng ENG,AM,22-273,89,55,1,2,27,27,3,55,1,0,0.0,0,0.0,44,284,171,7,3,1,0,1,44,2
Trevoh Chalobah,23,eng ENG,CB,25-213,1,9,0,2,7,0,0,9,0,0,,0,,9,30,11,0,0,0,0,0,9,0
Moisés Caicedo,25,ec ECU,"DM,CM",23-093,90,67,3,11,42,14,0,67,0,0,,0,,52,308,174,3,2,0,0,1,52,1
Enzo Fernández,8,ar ARG,"DM,CM",24-017,90,69,2,7,35,28,2,69,2,1,50.0,1,50.0,47,213,102,0,2,0,0,0,44,2
Marc Cucurella,3,es ESP,"LB,WB",26-196,90,70,1,11,38,22,6,70,2,1,50.0,1,50.0,36,157,78,1,1,0,4,0,37,8
Levi Colwill,6,eng ENG,CB,21-343,90,92,10,31,55,7,1,92,0,0,,0,,56,259,146,0,0,0,0,0,65,1
Tosin Adarabioyo,4,eng ENG,CB,27-132,90,105,12,47,53,5,3,105,0,0,,0,,76,413,290,4,1,0,0,0,84,0
Reece James,24,eng ENG,RB,25-057,60,73,2,11,47,16,0,73,0,0,,0,,54,277,168,3,1,0,0,0,54,3
Malo Gusto,27,fr FRA,"RB,WB",21-260,30,35,0,7,13,15,1,35,0,0,,0,,23,137,89,2,1,0,0,0,22,2
Filip Jørgensen,12,dk DEN,GK,22-293,90,35,28,34,1,0,0,35,0,0,,0,,30,117,49,0,0,0,0,0,21,0
