Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-228,51,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1
Marc Guiu,38,es ESP,FW,19-030,39,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Jadon Sancho,19,eng ENG,LW,24-315,51,13,13,0,0,0,0,3,0,0,0,0,0,8,0,1
Pedro Neto,7,pt POR,"RW,LW,AM",24-331,39,20,19,1,0,0,1,3,1,0,0,0,0,14,0,3
Noni Madueke,11,eng ENG,RW,22-330,60,27,27,0,0,0,0,3,0,0,0,0,0,22,0,0
Christopher Nkunku,18,fr FRA,"LW,AM",27-081,30,30,30,0,0,0,0,0,0,0,0,0,0,24,0,2
Cole Palmer,20,eng ENG,AM,22-273,89,45,41,4,0,0,0,5,0,2,2,0,0,38,0,2
Trevoh Chalobah,23,eng ENG,CB,25-213,1,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Moisés Caicedo,25,ec ECU,"DM,CM",23-093,90,61,60,1,1,0,0,0,0,0,0,0,0,60,0,0
Enzo Fernández,8,ar ARG,"DM,CM",24-017,90,57,55,2,2,1,0,1,0,0,0,0,0,42,0,4
Marc Cucurella,3,es ESP,"LB,WB",26-196,90,52,43,9,0,0,0,0,9,0,0,0,0,46,0,1
Levi Colwill,6,eng ENG,CB,21-343,90,80,79,1,1,0,0,0,0,0,0,0,0,64,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-132,90,96,94,2,2,0,0,0,0,0,0,0,0,90,0,0
Reece James,24,eng ENG,RB,25-057,60,69,62,7,2,0,0,6,3,2,2,0,0,61,0,0
Malo Gusto,27,fr FRA,"RB,WB",21-260,30,32,24,8,2,0,0,1,6,0,0,0,0,27,0,0
Filip Jørgensen,12,dk DEN,GK,22-293,90,34,28,6,0,0,0,0,0,0,0,0,0,27,0,0
