Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Nicolas Jackson,15,sn SEN,FW,23-228,51,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Marc Guiu,38,es ESP,FW,19-030,39,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Jadon Sancho,19,eng ENG,LW,24-315,51,1,0,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0
Pedro Neto,7,pt POR,"RW,LW,AM",24-331,39,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Noni Madueke,11,eng ENG,RW,22-330,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Christopher Nkunku,18,fr FRA,"LW,AM",27-081,30,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Cole Palmer,20,eng ENG,AM,22-273,89,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0
Trevoh Chalobah,23,eng ENG,CB,25-213,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Moisés Caicedo,25,ec ECU,"DM,CM",23-093,90,5,5,2,2,1,3,4,75.0,1,1,1,0,0,5,0,0
Enzo Fernández,8,ar ARG,"DM,CM",24-017,90,1,1,0,0,1,1,1,100.0,0,4,0,4,2,3,1,0
Marc Cucurella,3,es ESP,"LB,WB",26-196,90,4,2,1,3,0,0,0,,0,1,0,1,0,4,3,0
Levi Colwill,6,eng ENG,CB,21-343,90,7,5,2,4,1,4,5,80.0,1,1,0,1,0,7,3,1
Tosin Adarabioyo,4,eng ENG,CB,27-132,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,4,0
Reece James,24,eng ENG,RB,25-057,60,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0
Malo Gusto,27,fr FRA,"RB,WB",21-260,30,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Filip Jørgensen,12,dk DEN,GK,22-293,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
