Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,33-000,78,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Anthony Elanga,21,se SWE,"RM,FW",22-224,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Callum Hudson-Odoi,14,eng ENG,"LW,LM",24-030,89,26,26,0,0,0,0,0,0,0,0,0,0,22,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-117,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jota Silva,20,pt POR,RW,25-128,67,15,15,0,0,0,0,0,0,0,0,0,0,11,0,2
Morato,4,br BRA,CB,23-160,23,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Morgan Gibbs-White,10,eng ENG,"AM,RM",24-315,78,33,33,0,0,0,0,2,0,0,0,0,0,20,0,0
Nicolás Domínguez,16,ar ARG,"LM,FW,RM",26-162,12,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Ryan Yates,22,eng ENG,"DM,CM",27-016,90,28,25,3,0,0,0,0,0,0,0,0,0,23,0,0
Elliot Anderson,8,eng ENG,"DM,CM",22-031,90,28,24,3,0,0,1,3,0,3,1,2,0,17,1,1
Neco Williams,7,wls WAL,LB,23-238,90,18,14,4,0,0,0,0,4,0,0,0,0,14,0,0
Murillo,5,br BRA,CB,22-156,90,16,12,4,4,0,0,1,0,0,0,0,0,12,0,0
Nikola Milenković,31,rs SRB,CB,27-056,90,14,12,2,2,0,1,0,0,0,0,0,0,8,0,0
Ola Aina,34,ng NGA,RB,28-060,90,33,26,7,0,0,0,1,7,0,0,0,0,25,0,0
Matz Sels,26,be BEL,GK,32-285,90,33,20,13,3,0,0,0,0,0,0,0,0,10,0,0
