Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,33-000,78,11,0,0,5,6,2,11,0,0,,0,,6,10,5,0,1,0,2,1,10,0
Anthony Elanga,21,se SWE,"RM,FW",22-224,12,3,1,1,2,0,0,3,0,0,,0,,1,10,3,1,0,0,0,0,3,1
Callum Hudson-Odoi,14,eng ENG,"LW,LM",24-030,89,29,1,8,7,15,0,29,0,0,,0,,13,61,36,0,0,0,1,2,20,4
Taiwo Awoniyi,9,ng NGA,FW,27-117,1,2,0,0,2,0,0,2,0,0,,0,,1,1,0,0,0,0,0,0,2,0
Jota Silva,20,pt POR,RW,25-128,67,25,1,4,2,19,4,25,1,0,0.0,1,100.0,9,23,7,0,0,0,0,0,15,3
Morato,4,br BRA,CB,23-160,23,8,2,6,2,0,0,8,0,0,,0,,2,19,5,0,0,0,0,0,2,0
Morgan Gibbs-White,10,eng ENG,"AM,RM",24-315,78,46,2,5,19,22,2,46,4,2,50.0,2,50.0,25,119,38,2,0,1,5,1,32,1
Nicolás Domínguez,16,ar ARG,"LM,FW,RM",26-162,12,6,0,1,5,0,0,6,0,0,,0,,1,1,1,0,0,0,0,0,2,0
Ryan Yates,22,eng ENG,"DM,CM",27-016,90,36,3,13,12,11,1,36,0,0,,0,,7,30,17,1,0,0,0,0,13,0
Elliot Anderson,8,eng ENG,"DM,CM",22-031,90,45,5,18,16,11,2,45,5,1,20.0,4,80.0,20,75,16,1,1,2,1,0,18,3
Neco Williams,7,wls WAL,LB,23-238,90,31,4,15,13,4,0,31,3,2,66.7,1,33.3,10,66,11,0,0,0,0,0,10,1
Murillo,5,br BRA,CB,22-156,90,25,4,13,10,3,1,25,0,0,,0,,9,37,31,0,0,0,1,0,9,0
Nikola Milenković,31,rs SRB,CB,27-056,90,26,9,13,10,3,3,26,0,0,,0,,2,5,4,0,0,0,0,0,5,0
Ola Aina,34,ng NGA,RB,28-060,90,41,5,18,16,10,1,41,3,3,100.0,0,0.0,16,170,133,3,4,1,2,1,16,0
Matz Sels,26,be BEL,GK,32-285,90,37,27,36,1,0,0,37,0,0,,0,,20,109,60,0,0,0,0,0,13,0
