Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-168,87,33,2,3,11,19,7,33,2,0,0.0,2,100.0,15,97,17,1,1,0,4,1,23,6
Beto,14,gw GNB,FW,26-213,3,5,0,0,4,1,0,5,0,0,,0,,1,4,0,0,0,0,0,0,3,1
Iliman Ndiaye,10,sn SEN,LW,24-178,82,35,1,9,16,14,4,35,4,1,25.0,3,75.0,16,243,100,2,2,2,0,4,15,2
Abdoulaye Doucouré,16,ml MLI,AM,31-243,8,9,0,1,4,4,1,9,1,1,100.0,0,0.0,3,8,4,0,0,0,0,0,4,1
Jack Harrison,11,eng ENG,RW,27-285,90,50,1,6,21,23,2,50,4,2,50.0,1,25.0,37,222,98,3,1,0,3,1,38,10
Dwight McNeil,7,eng ENG,"AM,LW",24-283,90,55,0,5,15,35,3,55,2,2,100.0,0,0.0,29,125,28,0,2,0,2,3,35,7
Idrissa Gana Gueye,27,sn SEN,DM,34-340,90,54,3,9,34,11,3,54,1,0,0.0,1,100.0,25,95,35,0,2,1,2,3,30,0
Tim Iroegbunam,42,eng ENG,DM,21-062,90,51,1,8,29,18,6,51,4,2,50.0,1,25.0,30,218,121,4,4,1,3,3,31,3
Vitaliy Mykolenko,19,ua UKR,LB,25-094,90,39,8,17,15,7,1,39,0,0,,0,,8,52,23,1,1,0,0,1,10,3
Michael Keane,5,eng ENG,CB,31-233,90,42,6,18,20,4,4,42,0,0,,0,,18,104,30,0,0,0,0,1,23,0
James Tarkowski,6,eng ENG,CB,31-286,90,50,7,23,24,5,2,50,1,0,0.0,1,100.0,23,109,44,0,0,0,1,0,21,0
Séamus Coleman,23,ie IRL,RB,35-325,90,52,3,12,30,10,2,52,2,2,100.0,0,0.0,22,100,35,0,0,0,1,0,25,2
Jordan Pickford,1,eng ENG,GK,30-177,90,43,29,40,3,0,0,43,0,0,,0,,22,122,46,0,0,0,0,0,20,0
