Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-168,87,18,18,0,0,0,0,1,0,0,0,0,0,11,0,1
Beto,14,gw GNB,FW,26-213,3,3,2,1,0,0,1,0,0,0,0,0,0,2,0,0
Iliman Ndiaye,10,sn SEN,LW,24-178,82,24,23,1,0,0,0,1,1,0,0,0,0,18,0,0
Abdoulaye Doucouré,16,ml MLI,AM,31-243,8,9,7,2,0,0,0,0,0,0,0,0,0,7,0,0
Jack Harrison,11,eng ENG,RW,27-285,90,39,39,0,0,0,0,4,0,0,0,0,0,32,0,0
Dwight McNeil,7,eng ENG,"AM,LW",24-283,90,49,37,12,3,1,0,12,0,8,5,0,2,33,0,2
Idrissa Gana Gueye,27,sn SEN,DM,34-340,90,42,42,0,0,0,0,0,0,0,0,0,0,38,0,1
Tim Iroegbunam,42,eng ENG,DM,21-062,90,32,32,0,0,0,0,0,0,0,0,0,0,24,0,2
Vitaliy Mykolenko,19,ua UKR,LB,25-094,90,29,18,10,2,0,0,2,8,0,0,0,0,19,1,1
Michael Keane,5,eng ENG,CB,31-233,90,32,32,0,0,0,0,0,0,0,0,0,0,23,0,1
James Tarkowski,6,eng ENG,CB,31-286,90,35,32,3,1,0,1,0,0,0,0,0,0,25,0,1
Séamus Coleman,23,ie IRL,RB,35-325,90,43,32,11,0,0,0,1,11,0,0,0,0,32,0,0
Jordan Pickford,1,eng ENG,GK,30-177,90,38,24,13,7,0,0,0,0,0,0,0,0,16,1,0
