Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
João Pedro,9,br BRA,"FW,AM",23-163,90,40,1,1,12,27,7,39,2,0,0.0,2,100.0,30,160,74,4,1,2,2,3,32,3
Kaoru Mitoma,22,jp JPN,LW,27-292,85,44,1,5,10,30,3,44,4,0,0.0,4,100.0,26,200,109,6,4,1,2,0,27,10
Simon Adingra,11,ci CIV,LW,23-066,5,7,0,0,4,3,0,7,0,0,,0,,6,41,14,0,1,0,0,1,7,2
Yankuba Minteh,17,gm GAM,RW,20-229,76,44,3,11,15,21,5,44,3,2,66.7,1,33.3,25,132,34,2,0,2,7,1,22,7
Solly March,7,eng ENG,RW,30-231,14,6,0,0,3,3,1,6,0,0,,0,,2,4,0,0,0,0,1,0,3,0
Georginio Rutter,14,fr FRA,AM,22-322,76,25,1,5,10,11,3,25,4,1,25.0,2,50.0,16,71,5,0,1,0,6,1,13,4
Danny Welbeck,18,eng ENG,FW,34-102,14,11,0,0,4,7,3,11,1,0,0.0,1,100.0,8,17,5,0,0,0,1,0,9,3
Yasin Ayari,26,se SWE,DM,21-153,68,29,1,3,17,9,2,29,1,1,100.0,0,0.0,16,52,16,0,1,0,2,2,16,1
Diego Gómez,25,py PAR,DM,21-346,22,15,0,2,6,7,0,15,1,0,0.0,1,100.0,8,19,4,0,1,0,0,0,9,0
Carlos Baleba,20,cm CMR,DM,21-064,85,66,0,7,49,10,0,66,3,1,33.3,1,33.3,39,193,66,1,2,0,2,2,41,1
Mats Wieffer,27,nl NED,DM,25-112,5,20,0,2,14,4,0,20,0,0,,0,,14,57,10,0,0,0,0,0,15,0
Pervis Estupiñán,30,ec ECU,LB,27-046,90,82,4,17,43,23,3,82,0,0,,0,,46,228,140,4,3,0,1,0,53,4
Adam Webster,4,eng ENG,CB,30-063,90,107,8,30,73,5,1,107,0,0,,0,,71,522,386,2,0,0,0,0,76,0
Jan Paul van Hecke,29,nl NED,CB,24-273,90,102,10,38,63,3,1,102,1,1,100.0,0,0.0,78,534,385,5,1,0,0,0,75,0
Jack Hinshelwood,41,eng ENG,RB,19-331,90,64,4,20,28,16,1,64,0,0,,0,,35,189,96,2,3,0,0,0,37,4
Bart Verbruggen,1,nl NED,GK,22-202,90,27,23,27,0,0,0,27,0,0,,0,,21,71,37,0,0,0,0,0,19,0
