Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
João Pedro,9,br BRA,"FW,AM",23-163,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0
Kaoru Mitoma,22,jp JPN,LW,27-292,85,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,0
Simon Adingra,11,ci CIV,LW,23-066,5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Yankuba Minteh,17,gm GAM,RW,20-229,76,2,2,0,2,0,1,2,50.0,1,0,0,0,2,4,3,0
Solly March,7,eng ENG,RW,30-231,14,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Georginio Rutter,14,fr FRA,AM,22-322,76,2,1,0,2,0,1,3,33.3,2,0,0,0,1,3,1,0
Danny Welbeck,18,eng ENG,FW,34-102,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yasin Ayari,26,se SWE,DM,21-153,68,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Diego Gómez,25,py PAR,DM,21-346,22,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0
Carlos Baleba,20,cm CMR,DM,21-064,85,3,1,1,2,0,2,5,40.0,3,3,0,3,1,4,0,0
Mats Wieffer,27,nl NED,DM,25-112,5,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0
Pervis Estupiñán,30,ec ECU,LB,27-046,90,2,2,1,1,0,2,4,50.0,2,1,0,1,3,5,2,0
Adam Webster,4,eng ENG,CB,30-063,90,1,1,0,0,1,1,1,100.0,0,0,0,0,3,4,4,0
Jan Paul van Hecke,29,nl NED,CB,24-273,90,2,1,1,1,0,0,0,,0,2,2,0,1,3,6,0
Jack Hinshelwood,41,eng ENG,RB,19-331,90,1,1,0,1,0,0,2,0.0,2,0,0,0,1,2,5,0
Bart Verbruggen,1,nl NED,GK,22-202,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
