Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Joshua Zirkzee,11,nl NED,FW,23-115,90,36,0,2,16,19,5,36,3,3,100.0,0,0.0,26,116,33,1,0,0,2,2,32,6
Marcus Rashford,10,eng ENG,LW,26-319,72,30,0,1,16,13,3,30,3,0,0.0,2,66.7,22,131,92,4,1,1,0,0,26,6
Alejandro Garnacho,17,ar ARG,LW,20-075,18,12,0,1,5,7,3,12,1,0,0.0,0,0.0,12,59,33,1,1,0,0,3,10,5
Amad Diallo,16,ci CIV,RW,22-065,90,68,0,3,23,44,9,68,1,0,0.0,1,100.0,42,300,187,13,6,6,0,0,55,21
Bruno Fernandes,8,pt POR,AM,30-006,90,61,1,4,30,27,4,61,5,3,60.0,2,40.0,35,155,82,4,1,1,3,4,47,7
Kobbie Mainoo,37,eng ENG,DM,19-148,90,72,2,11,50,11,1,72,4,2,50.0,2,50.0,39,162,64,0,0,0,1,3,56,1
Christian Eriksen,14,dk DEN,DM,32-213,72,52,2,7,33,12,1,52,0,0,,0,,24,110,63,2,1,0,1,0,37,2
Manuel Ugarte Ribeiro,25,uy URU,DM,23-156,18,15,1,3,9,3,0,15,1,0,0.0,0,0.0,9,43,11,0,0,0,0,1,12,1
Diogo Dalot,20,pt POR,"LB,RB",25-180,90,93,2,36,41,16,4,93,2,1,50.0,0,0.0,61,212,78,0,1,0,2,0,69,4
Lisandro Martínez,6,ar ARG,"CB,LB",26-240,76,66,6,33,34,0,0,66,1,1,100.0,0,0.0,43,206,119,1,0,0,0,0,47,0
Jonny Evans,35,nir NIR,LB,36-255,14,19,0,2,15,3,0,19,0,0,,0,,8,24,8,0,0,0,0,0,11,0
Matthijs de Ligt,4,nl NED,CB,25-033,86,75,10,34,39,2,2,75,0,0,,0,,50,208,98,0,0,0,0,0,56,0
Casemiro,18,br BRA,CB,32-204,4,24,0,4,15,5,0,24,0,0,,0,,20,104,76,0,2,0,0,0,22,0
Noussair Mazraoui,3,ma MAR,RB,26-305,73,57,3,15,31,12,2,57,3,3,100.0,0,0.0,28,164,80,1,0,0,1,1,37,1
Harry Maguire,5,eng ENG,CB,31-193,17,25,0,8,17,0,0,25,1,1,100.0,0,0.0,18,111,44,0,0,0,0,0,22,0
André Onana,24,cm CMR,GK,28-165,90,39,29,39,0,0,0,39,0,0,,0,,29,172,101,0,0,0,0,0,30,0
