Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Joshua Zirkzee,11,nl NED,FW,23-115,90,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,50.0
Marcus Rashford,10,eng ENG,LW,26-319,72,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
Alejandro Garnacho,17,ar ARG,LW,20-075,18,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,
Amad Diallo,16,ci CIV,RW,22-065,90,0,0,0,2,0,0,1,0,3,0,0,0,4,1,0,100.0
Bruno Fernandes,8,pt POR,AM,30-006,90,1,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0.0
Kobbie Mainoo,37,eng ENG,DM,19-148,90,1,0,0,2,2,0,1,2,1,0,0,0,4,2,0,100.0
Christian Eriksen,14,dk DEN,DM,32-213,72,1,0,0,1,1,0,3,0,0,0,0,0,3,0,0,
Manuel Ugarte Ribeiro,25,uy URU,DM,23-156,18,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,
Diogo Dalot,20,pt POR,"LB,RB",25-180,90,0,0,0,4,2,0,1,2,1,0,1,0,6,0,0,
Lisandro Martínez,6,ar ARG,"CB,LB",26-240,76,0,0,0,0,0,0,0,5,2,0,0,0,7,0,0,
Jonny Evans,35,nir NIR,LB,36-255,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
Matthijs de Ligt,4,nl NED,CB,25-033,86,0,0,0,1,1,0,0,1,1,0,0,0,1,3,0,100.0
Casemiro,18,br BRA,CB,32-204,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Noussair Mazraoui,3,ma MAR,RB,26-305,73,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0.0
Harry Maguire,5,eng ENG,CB,31-193,17,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
André Onana,24,cm CMR,GK,28-165,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
