Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Raúl Jiménez,7,mx MEX,FW,33-210,77,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Rodrigo Muniz,9,br BRA,FW,23-211,13,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Reiss Nelson,19,eng ENG,LW,24-357,61,1,1,0,1,0,0,0,,0,1,0,1,1,2,1,0
Harry Wilson,8,wls WAL,"RW,RM",27-254,29,2,1,1,1,0,1,1,100.0,0,1,0,1,1,3,0,0
Alex Iwobi,17,ng NGA,"RW,LW",28-212,85,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Ryan Sessegnon,30,eng ENG,LM,24-197,5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
Emile Smith Rowe,32,eng ENG,AM,24-126,85,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Timothy Castagne,21,be BEL,RB,28-362,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sander Berge,16,no NOR,"DM,CM",26-291,90,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,2,0
Saša Lukić,20,rs SRB,DM,28-110,61,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0
Tom Cairney,10,sct SCO,DM,33-316,21,1,0,0,0,1,0,0,,0,0,0,0,1,2,1,0
Antonee Robinson,33,us USA,LB,27-115,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,5,0
Calvin Bassey,3,ng NGA,CB,24-336,90,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,3,1
Issa Diop,31,fr FRA,CB,27-327,90,3,2,2,1,0,1,1,100.0,0,2,2,0,0,3,5,0
Kenny Tete,2,nl NED,"RB,CB",29-053,90,2,2,2,0,0,1,1,100.0,0,0,0,0,5,7,2,0
Bernd Leno,1,de GER,GK,32-272,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
