Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,33-022,75,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Taiwo Awoniyi,9,ng NGA,FW,27-139,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Ramón Sosa,24,py PAR,LW,25-120,67,1,0,0,0,1,0,1,0.0,1,3,0,3,1,2,1,0
Willy Boly,30,ci CIV,CB,33-330,23,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Anthony Elanga,21,se SWE,"RW,LM",22-246,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Morgan Gibbs-White,10,eng ENG,"AM,RM",24-337,75,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Jota Silva,20,pt POR,RM,25-150,15,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
Elliot Anderson,8,eng ENG,"DM,CM",22-053,81,2,0,1,1,0,1,5,20.0,4,1,0,1,3,5,3,0
James Ward-Prowse,18,eng ENG,CM,30-058,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Nicolás Domínguez,16,ar ARG,"DM,CM",26-184,90,5,4,3,2,0,1,2,50.0,1,1,0,1,1,6,4,0
Neco Williams,7,wls WAL,LB,23-260,81,2,2,2,0,0,2,3,66.7,1,0,0,0,2,4,3,0
Harry Toffolo,15,eng ENG,LB,29-132,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Morato,4,br BRA,CB,23-182,90,4,3,4,0,0,2,3,66.7,1,1,0,1,1,5,14,0
Nikola Milenković,31,rs SRB,CB,27-078,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,3,0
Ola Aina,34,ng NGA,RB,28-082,90,3,3,2,1,0,2,3,66.7,1,0,0,0,1,4,3,0
Matz Sels,26,be BEL,GK,32-307,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
