Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Marcus Rashford,9,eng ENG,FW,27-163,65,0,0,0,0,1,0,6,0,1,0,0,0,0,0,2,0.0
Ollie Watkins,11,eng ENG,FW,29-103,25,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,
Jacob Ramsey,41,eng ENG,LW,23-319,65,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,
Donyell Malen,17,nl NED,RW,26-093,25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Morgan Rogers,27,eng ENG,"RW,LW",22-260,84,0,0,0,0,2,0,2,0,0,0,0,0,3,0,2,0.0
John McGinn,7,sct SCO,LW,30-176,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,
Marco Asensio,21,es ESP,AM,29-081,90,0,0,0,0,0,0,8,0,2,0,0,0,2,0,0,
Youri Tielemans,8,be BEL,DM,27-340,90,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,100.0
Amadou Onana,24,be BEL,DM,23-239,88,0,0,0,1,2,0,0,3,2,0,0,0,1,1,3,25.0
Boubacar Kamara,44,fr FRA,DM,25-140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ian Maatsen,22,nl NED,LB,23-033,90,0,0,0,1,2,0,7,4,1,0,0,0,5,0,0,
Tyrone Mings,5,eng ENG,CB,32-030,90,0,0,0,0,1,0,0,1,0,0,0,0,4,2,0,100.0
Ezri Konsa,4,eng ENG,CB,27-171,90,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,100.0
Matty Cash,2,pl POL,RB,27-248,84,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,
Andrés García,16,es ESP,RB,22-064,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Emiliano Martínez,23,ar ARG,GK,32-222,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
