Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Marcus Rashford,9,eng ENG,FW,27-163,65,22,14,8,2,0,0,6,0,5,4,0,0,16,0,1
Ollie Watkins,11,eng ENG,FW,29-103,25,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Jacob Ramsey,41,eng ENG,LW,23-319,65,32,32,0,0,0,0,1,0,0,0,0,0,28,0,1
Donyell Malen,17,nl NED,RW,26-093,25,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
Morgan Rogers,27,eng ENG,"RW,LW",22-260,84,38,38,0,0,0,0,2,0,0,0,0,0,29,0,2
John McGinn,7,sct SCO,LW,30-176,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Marco Asensio,21,es ESP,AM,29-081,90,50,42,8,2,0,0,8,0,6,3,0,0,37,0,0
Youri Tielemans,8,be BEL,DM,27-340,90,90,87,3,1,3,1,2,0,2,0,2,0,82,0,0
Amadou Onana,24,be BEL,DM,23-239,88,58,58,0,0,0,0,0,0,0,0,0,0,52,0,0
Boubacar Kamara,44,fr FRA,DM,25-140,2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Ian Maatsen,22,nl NED,LB,23-033,90,67,62,5,0,0,0,7,5,0,0,0,0,57,0,2
Tyrone Mings,5,eng ENG,CB,32-030,90,53,50,3,1,0,0,0,0,0,0,0,0,53,0,0
Ezri Konsa,4,eng ENG,CB,27-171,90,60,58,2,1,0,0,0,0,0,0,0,0,59,0,0
Matty Cash,2,pl POL,RB,27-248,84,56,51,5,0,0,0,2,5,0,0,0,0,49,0,0
Andrés García,16,es ESP,RB,22-064,6,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
Emiliano Martínez,23,ar ARG,GK,32-222,90,24,21,3,1,0,0,0,0,0,0,0,0,23,0,0
