Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dango Ouattara,11,bf BFA,"FW,RW",22-338,90,16,16,0,0,0,0,3,0,0,0,0,0,10,0,0
Antoine Semenyo,24,gh GHA,LW,25-007,90,20,20,0,0,0,0,2,0,0,0,0,0,14,0,2
David Brooks,7,wls WAL,RW,27-190,82,18,15,3,2,0,0,2,0,1,0,0,0,14,0,1
Daniel Jebbison,21,ca CAN,FW,21-154,8,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Ryan Christie,10,sct SCO,"DM,AM",29-327,90,18,15,3,0,0,0,1,0,1,1,0,0,15,0,0
Tyler Adams,12,us USA,DM,25-335,90,51,47,4,2,0,0,0,2,0,0,0,0,41,0,1
Lewis Cook,4,eng ENG,"RB,DM",27-346,90,36,23,13,6,0,0,3,6,1,1,0,0,26,0,1
Milos Kerkez,3,hu HUN,LB,21-068,90,40,28,12,2,0,0,1,10,0,0,0,0,35,0,0
Dean Huijsen,2,es ESP,CB,19-275,90,51,50,1,1,0,0,0,0,0,0,0,0,44,0,0
Illia Zabarnyi,27,ua UKR,CB,22-135,90,48,47,1,1,0,1,0,0,0,0,0,0,34,0,1
James Hill,23,eng ENG,RB,23-004,22,4,3,1,0,0,0,0,1,0,0,0,0,2,0,0
Justin Kluivert,19,nl NED,AM,25-254,68,15,12,2,1,0,0,0,0,0,0,0,0,9,1,1
Mark Travers,42,ie IRL,GK,25-241,90,37,29,8,1,0,0,0,0,0,0,0,0,25,0,0
