Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dango Ouattara,11,bf BFA,"FW,RW",22-338,90,0,0,0,1,1,0,3,0,0,0,0,0,0,2,4,33.3
Antoine Semenyo,24,gh GHA,LW,25-007,90,0,0,0,3,3,0,2,0,1,1,0,0,2,1,1,50.0
David Brooks,7,wls WAL,RW,27-190,82,1,0,0,1,3,0,2,1,0,0,0,0,1,1,2,33.3
Daniel Jebbison,21,ca CAN,FW,21-154,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
Ryan Christie,10,sct SCO,"DM,AM",29-327,90,1,0,0,5,2,0,1,2,1,0,0,0,2,0,2,0.0
Tyler Adams,12,us USA,DM,25-335,90,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,100.0
Lewis Cook,4,eng ENG,"RB,DM",27-346,90,0,0,0,2,0,1,3,0,1,0,0,0,7,2,1,66.7
Milos Kerkez,3,hu HUN,LB,21-068,90,0,0,0,1,2,0,1,0,2,0,0,0,5,1,2,33.3
Dean Huijsen,2,es ESP,CB,19-275,90,1,0,0,1,1,0,0,4,2,0,0,0,7,2,0,100.0
Illia Zabarnyi,27,ua UKR,CB,22-135,90,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,50.0
James Hill,23,eng ENG,RB,23-004,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Kluivert,19,nl NED,AM,25-254,68,0,0,0,1,2,0,0,2,0,0,0,0,4,0,1,0.0
Mark Travers,42,ie IRL,GK,25-241,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
