Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Solanke,19,eng ENG,FW,27-183,90,23,3,6,7,10,5,23,0,0,,0,,12,51,13,0,0,0,3,2,15,1
Mathys Tel,11,fr FRA,"LW,RW",19-323,76,36,0,6,16,16,2,36,6,2,33.3,4,66.7,27,231,128,3,3,1,3,0,26,7
Wilson Odobert,28,fr FRA,RW,20-108,14,5,0,1,3,1,0,5,1,0,0.0,1,100.0,4,18,12,1,0,0,2,0,4,1
Brennan Johnson,22,wls WAL,RW,23-297,45,17,0,3,10,4,0,17,2,0,0.0,2,100.0,11,50,7,0,0,0,0,0,13,4
Son Heung-min,7,kr KOR,"LW,RW",32-251,45,32,0,1,12,20,4,32,0,0,,0,,22,166,94,3,1,1,0,2,23,6
Yves Bissouma,8,ml MLI,LM,28-198,45,25,2,9,13,3,0,25,1,0,0.0,1,100.0,16,75,37,0,0,0,0,1,20,0
Lucas Bergvall,15,se SWE,"DM,LM",19-042,45,32,0,3,16,13,4,32,5,2,40.0,3,60.0,18,131,66,3,3,2,0,1,17,3
Archie Gray,14,eng ENG,"CM,CB",19-004,90,46,6,14,25,7,0,46,0,0,,0,,28,158,80,1,0,0,2,1,30,0
Rodrigo Bentancur,30,uy URU,"RM,DM",27-264,85,64,2,11,37,16,4,64,1,0,0.0,1,100.0,35,215,41,0,1,1,3,1,41,6
Dane Scarlett,44,eng ENG,DM,20-357,5,1,0,0,0,1,1,1,0,0,,0,,1,4,2,0,0,0,0,0,1,1
Destiny Udogie,13,it ITA,LB,22-108,90,66,3,25,22,19,2,66,2,1,50.0,1,50.0,39,261,81,3,3,1,1,2,38,4
Ben Davies,33,wls WAL,CB,31-326,90,80,18,44,33,3,2,80,1,1,100.0,0,0.0,46,234,125,1,0,0,1,0,49,0
Cristian Romero,17,ar ARG,CB,26-323,67,58,12,31,28,0,0,58,0,0,,0,,35,243,117,0,0,0,0,0,34,0
James Maddison,10,eng ENG,AM,28-113,23,22,1,2,12,8,1,22,3,0,0.0,3,100.0,13,86,23,0,0,0,1,0,13,0
Djed Spence,24,eng ENG,RB,24-219,90,64,3,21,30,15,0,64,5,2,40.0,2,40.0,33,218,91,1,2,0,2,3,33,2
Guglielmo Vicario,1,it ITA,GK,28-160,90,25,16,24,1,0,0,25,0,0,,0,,20,116,73,0,0,0,0,0,17,0
