Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rasmus Højlund,9,dk DEN,FW,21-315,77,8,8,0,0,1,0,0,0,0,0,0,0,5,0,0
Joshua Zirkzee,11,nl NED,FW,23-207,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mason Mount,7,eng ENG,LW,25-340,13,9,9,0,0,0,0,0,0,0,0,0,0,7,0,2
Kobbie Mainoo,37,eng ENG,CM,19-240,77,37,33,1,0,0,1,1,0,0,0,0,0,29,3,1
Amad Diallo,16,ci CIV,RW,22-157,89,36,35,1,0,1,0,1,1,0,0,0,0,33,0,1
Victor Lindelöf,2,se SWE,CB,30-151,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Diogo Dalot,20,pt POR,"LM,LW",25-272,90,45,42,3,0,0,1,2,3,0,0,0,0,37,0,1
Manuel Ugarte Ribeiro,25,uy URU,CM,23-248,90,42,41,0,0,0,0,0,0,0,0,0,0,39,1,0
Bruno Fernandes,8,pt POR,"LW,CM",30-098,90,48,43,5,2,0,1,4,0,2,0,2,0,40,0,1
Noussair Mazraoui,3,ma MAR,RM,27-031,77,60,53,6,0,0,0,0,6,0,0,0,0,50,1,2
Antony,21,br BRA,"RM,RW",24-295,13,5,4,1,0,0,0,0,1,0,0,0,0,5,0,0
Lisandro Martínez,6,ar ARG,"CB,LB",26-332,90,64,63,0,0,1,3,2,0,0,0,0,0,61,1,0
Harry Maguire,5,eng ENG,CB,31-285,90,38,37,1,1,0,1,0,0,0,0,0,0,34,0,0
Matthijs de Ligt,4,nl NED,CB,25-125,78,64,64,0,0,0,1,0,0,0,0,0,0,57,0,0
Leny Yoro,15,fr FRA,"CB,RB",19-032,12,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
André Onana,24,cm CMR,GK,28-257,90,36,29,7,1,0,0,0,0,0,0,0,0,27,0,0
