Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rasmus Højlund,9,dk DEN,FW,21-315,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Joshua Zirkzee,11,nl NED,FW,23-207,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mason Mount,7,eng ENG,LW,25-340,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kobbie Mainoo,37,eng ENG,CM,19-240,77,5,2,1,2,2,3,4,75.0,1,2,0,2,0,5,2,0
Amad Diallo,16,ci CIV,RW,22-157,89,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,0,0
Victor Lindelöf,2,se SWE,CB,30-151,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Diogo Dalot,20,pt POR,"LM,LW",25-272,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-248,90,4,1,3,1,0,1,4,25.0,3,2,0,2,2,6,1,0
Bruno Fernandes,8,pt POR,"LW,CM",30-098,90,3,2,1,1,1,1,3,33.3,2,1,0,1,1,4,2,0
Noussair Mazraoui,3,ma MAR,RM,27-031,77,6,3,3,2,1,4,7,57.1,3,4,1,3,1,7,2,0
Antony,21,br BRA,"RM,RW",24-295,13,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Lisandro Martínez,6,ar ARG,"CB,LB",26-332,90,0,0,0,0,0,0,0,,0,3,1,2,1,1,2,0
Harry Maguire,5,eng ENG,CB,31-285,90,3,1,2,1,0,1,1,100.0,0,2,1,1,5,8,3,1
Matthijs de Ligt,4,nl NED,CB,25-125,78,1,1,1,0,0,1,1,100.0,0,0,0,0,3,4,1,0
Leny Yoro,15,fr FRA,"CB,RB",19-032,12,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
André Onana,24,cm CMR,GK,28-257,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
