Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Mohammed Kudus,14,gh GHA,"FW,LM",24-220,90,32,30,2,1,0,1,4,0,0,0,0,0,22,0,2
Jarrod Bowen,20,eng ENG,"FW,RM",28-080,90,21,19,2,1,0,0,5,0,0,0,0,0,13,0,4
Edson Álvarez,19,mx MEX,CM,27-137,64,26,26,0,0,0,0,0,0,0,0,0,0,18,0,2
Carlos Soler,4,es ESP,CM,28-067,26,16,15,1,0,0,0,1,0,1,1,0,0,12,0,0
James Ward-Prowse,8,eng ENG,"CM,DM",30-129,83,72,68,4,3,0,1,2,0,1,0,0,1,67,0,0
Danny Ings,18,eng ENG,DM,32-230,7,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Tomáš Souček,28,cz CZE,CM,30-011,64,14,14,0,0,0,0,0,0,0,0,0,0,8,0,0
Lucas Paquetá,10,br BRA,CM,27-195,26,18,16,2,2,1,1,1,0,0,0,0,0,12,0,0
Oliver Scarles,57,eng ENG,"WB,LB",19-088,90,50,46,3,1,0,0,2,2,0,0,0,0,42,1,0
Aaron Wan-Bissaka,29,eng ENG,"WB,RB",27-104,90,48,39,9,1,0,0,1,8,0,0,0,0,41,0,2
Aaron Cresswell,3,eng ENG,CB,35-085,68,51,41,10,3,0,0,4,6,1,1,0,0,33,0,3
Evan Ferguson,34,ie IRL,FW,20-142,22,4,4,0,0,1,0,0,0,0,0,0,0,3,0,0
Max Kilman,26,eng ENG,CB,27-291,90,53,53,0,0,0,0,0,0,0,0,0,0,48,0,1
Jean-Clair Todibo,25,fr FRA,CB,25-070,64,32,30,2,2,0,0,1,0,0,0,0,0,26,0,1
Konstantinos Mavropanos,15,gr GRE,CB,27-089,26,26,24,2,2,0,1,0,0,0,0,0,0,22,0,0
Alphonse Areola,23,fr FRA,GK,32-011,90,39,31,8,0,0,0,0,0,0,0,0,0,23,0,0
