Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jørgen Strand Larsen,9,no NOR,FW,24-222,85,0,0,0,3,0,1,1,0,0,0,0,0,0,3,4,42.9
Gonçalo Guedes,29,pt POR,FW,27-291,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matheus Cunha,10,br BRA,"RM,FW",25-111,90,0,0,0,1,0,1,10,1,1,0,0,0,4,0,2,0.0
Jean-Ricner Bellegarde,27,fr FRA,LM,26-080,70,0,0,0,1,2,0,1,3,1,0,0,0,3,0,2,0.0
Hwang Hee-chan,11,kr KOR,LM,28-233,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
João Gomes,8,br BRA,CM,23-216,90,0,0,0,0,1,0,1,0,3,0,0,0,7,0,2,0.0
André,7,br BRA,CM,23-061,76,1,0,0,3,2,0,0,0,1,0,0,0,4,0,0,
Tommy Doyle,20,eng ENG,CM,22-334,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Mario Lemina,5,ga GAB,"FW,RM,LB",31-014,90,0,0,0,2,0,0,2,2,1,0,0,0,6,2,0,100.0
Rayan Aït-Nouri,3,dz ALG,LB,23-101,85,1,0,0,2,0,0,1,1,1,0,0,0,3,0,0,
Carlos Forbs,26,pt POR,"RM,LB",20-180,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,
Craig Dawson,15,eng ENG,CB,34-132,90,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,100.0
Yerson Mosquera,14,co COL,CB,23-136,90,0,0,0,0,1,0,1,3,3,0,0,0,4,1,1,50.0
Nélson Semedo,22,pt POR,RB,30-304,76,1,0,0,4,0,0,1,0,1,0,0,0,2,0,2,0.0
Matt Doherty,2,ie IRL,RB,32-243,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Sam Johnstone,31,eng ENG,GK,31-174,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
