Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jørgen Strand Larsen,9,no NOR,FW,24-222,85,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Gonçalo Guedes,29,pt POR,FW,27-291,5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Matheus Cunha,10,br BRA,"RM,FW",25-111,90,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,2,0
Jean-Ricner Bellegarde,27,fr FRA,LM,26-080,70,2,1,1,0,1,1,1,100.0,0,0,0,0,3,5,0,0
Hwang Hee-chan,11,kr KOR,LM,28-233,20,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
João Gomes,8,br BRA,CM,23-216,90,5,3,4,1,0,1,2,50.0,1,1,0,1,0,5,0,0
André,7,br BRA,CM,23-061,76,2,1,0,2,0,1,1,100.0,0,2,1,1,0,2,0,0
Tommy Doyle,20,eng ENG,CM,22-334,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Mario Lemina,5,ga GAB,"FW,RM,LB",31-014,90,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,0,0
Rayan Aït-Nouri,3,dz ALG,LB,23-101,85,2,1,2,0,0,0,0,,0,1,0,1,1,3,8,0
Carlos Forbs,26,pt POR,"RM,LB",20-180,5,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Craig Dawson,15,eng ENG,CB,34-132,90,0,0,0,0,0,0,0,,0,3,2,1,0,0,2,0
Yerson Mosquera,14,co COL,CB,23-136,90,5,3,4,1,0,3,5,60.0,2,3,1,2,3,8,5,0
Nélson Semedo,22,pt POR,RB,30-304,76,3,1,2,0,1,1,6,16.7,5,0,0,0,0,3,3,0
Matt Doherty,2,ie IRL,RB,32-243,14,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Sam Johnstone,31,eng ENG,GK,31-174,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
