Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Luis Díaz,7,co COL,FW,27-358,60,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Darwin Núñez,9,uy URU,FW,25-195,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cody Gakpo,18,nl NED,LW,25-243,85,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0
Harvey Elliott,19,eng ENG,LW,21-276,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Mohamed Salah,11,eg EGY,RW,32-204,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Curtis Jones,17,eng ENG,AM,23-341,60,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Diogo Jota,20,pt POR,AM,28-032,30,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Alexis Mac Allister,10,ar ARG,DM,26-012,90,2,1,0,2,0,1,5,20.0,4,3,1,2,1,3,1,0
Ryan Gravenberch,38,nl NED,DM,22-234,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Andrew Robertson,26,sct SCO,LB,30-300,90,1,1,0,1,0,1,2,50.0,1,1,1,0,3,4,0,0
Virgil van Dijk,4,nl NED,CB,33-181,90,1,0,0,1,0,1,1,100.0,0,2,1,1,2,3,5,0
Ibrahima Konaté,5,fr FRA,CB,25-225,90,0,0,0,0,0,0,0,,0,3,3,0,3,3,9,0
Trent Alexander-Arnold,66,eng ENG,RB,26-090,85,0,0,0,0,0,0,2,0.0,2,3,1,2,4,4,1,0
Conor Bradley,84,nir NIR,RB,21-180,5,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
Alisson,1,br BRA,GK,32-095,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
