Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Luis Díaz,7,co COL,FW,27-358,60,19,1,2,7,10,2,19,5,2,40.0,2,40.0,18,123,64,2,0,1,1,2,18,5
Darwin Núñez,9,uy URU,FW,25-195,30,2,0,0,1,1,0,2,1,1,100.0,0,0.0,1,21,20,1,0,0,1,0,1,0
Cody Gakpo,18,nl NED,LW,25-243,85,22,3,4,6,12,4,22,3,2,66.7,1,33.3,12,132,88,3,2,3,3,1,12,6
Harvey Elliott,19,eng ENG,LW,21-276,5,7,0,1,3,3,0,7,0,0,,0,,2,11,0,0,0,0,0,1,4,1
Mohamed Salah,11,eg EGY,RW,32-204,90,47,1,5,11,33,9,46,4,2,50.0,2,50.0,30,211,143,8,1,5,4,4,39,15
Curtis Jones,17,eng ENG,AM,23-341,60,37,2,4,21,12,0,37,0,0,,0,,19,60,25,0,0,0,2,1,27,2
Diogo Jota,20,pt POR,AM,28-032,30,16,1,4,9,4,1,16,1,0,0.0,1,100.0,5,34,20,0,1,0,0,0,6,1
Alexis Mac Allister,10,ar ARG,DM,26-012,90,68,0,14,33,22,5,68,6,3,50.0,3,50.0,32,139,82,0,2,0,1,0,38,4
Ryan Gravenberch,38,nl NED,DM,22-234,90,73,5,14,35,24,2,73,2,2,100.0,0,0.0,38,228,108,2,4,0,1,1,45,2
Andrew Robertson,26,sct SCO,LB,30-300,90,60,2,14,34,12,0,60,0,0,,0,,35,153,90,2,1,0,1,0,44,2
Virgil van Dijk,4,nl NED,CB,33-181,90,56,10,22,29,5,3,56,0,0,,0,,29,126,63,0,0,0,1,0,37,0
Ibrahima Konaté,5,fr FRA,CB,25-225,90,83,12,24,55,4,2,83,0,0,,0,,40,231,176,2,0,0,0,0,42,0
Trent Alexander-Arnold,66,eng ENG,RB,26-090,85,95,5,28,38,30,2,95,0,0,,0,,44,226,133,3,4,0,3,1,56,5
Conor Bradley,84,nir NIR,RB,21-180,5,10,0,4,3,3,1,10,1,1,100.0,0,0.0,2,24,15,1,0,1,1,0,2,0
Alisson,1,br BRA,GK,32-095,90,30,18,30,0,0,0,30,0,0,,0,,16,58,30,0,0,0,0,0,15,0
