Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,28-123,66,21,1,1,14,6,3,21,1,0,0.0,1,100.0,9,28,23,1,1,0,4,1,12,4
Darwin Núñez,9,uy URU,FW,25-286,24,8,0,1,4,3,0,8,0,0,,0,,5,13,5,0,0,0,0,0,7,0
Cody Gakpo,18,nl NED,LW,25-334,54,18,1,1,5,13,2,18,4,1,25.0,2,50.0,9,99,68,2,2,1,2,2,9,4
Luis Díaz,7,co COL,"LW,WB",28-083,36,32,0,3,9,20,4,32,3,0,0.0,3,100.0,23,190,80,4,0,1,1,1,26,8
Mohamed Salah,11,eg EGY,"RW,WB",32-295,90,45,0,5,14,28,3,45,2,0,0.0,2,100.0,29,168,53,4,4,1,4,2,30,9
Dominik Szoboszlai,8,hu HUN,AM,24-163,54,33,0,5,17,11,2,33,0,0,,0,,9,18,7,0,0,0,1,1,20,0
Harvey Elliott,19,eng ENG,"AM,CM",22-002,36,35,1,4,19,12,3,35,1,0,0.0,1,100.0,22,73,17,0,1,0,0,1,30,6
Alexis Mac Allister,10,ar ARG,"DM,CM",26-103,90,78,1,6,52,21,0,78,2,1,50.0,1,50.0,38,120,58,1,0,0,0,1,47,3
Ryan Gravenberch,38,nl NED,"DM,CB",22-325,90,90,1,18,59,14,0,90,5,1,20.0,2,40.0,49,256,150,3,4,0,2,0,62,1
Andrew Robertson,26,sct SCO,LB,31-026,81,59,4,18,24,17,3,59,2,1,50.0,1,50.0,23,122,73,3,1,2,2,0,35,3
Federico Chiesa,14,it ITA,FW,27-163,9,9,0,3,1,5,1,9,0,0,,0,,4,13,1,0,0,0,0,0,6,2
Virgil van Dijk,4,nl NED,CB,33-272,90,93,6,44,49,0,0,93,0,0,,0,,49,261,116,1,0,0,0,2,63,0
Ibrahima Konaté,5,fr FRA,CB,25-316,66,62,5,22,40,1,1,62,0,0,,0,,27,137,80,1,0,0,2,0,42,0
Conor Bradley,84,nir NIR,"RB,CB",21-271,24,34,0,13,16,6,1,34,1,0,0.0,0,0.0,21,104,74,3,1,0,0,0,23,0
Curtis Jones,17,eng ENG,"RB,DM,CM",24-066,90,71,4,12,40,19,3,71,0,0,,0,,43,255,131,4,1,1,2,1,48,6
Caoimhín Kelleher,62,ie IRL,GK,26-134,90,47,30,47,0,0,0,47,0,0,,0,,31,158,90,0,0,0,0,0,37,0
