Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Diogo Jota,20,pt POR,FW,28-123,66,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,50.0
Darwin Núñez,9,uy URU,FW,25-286,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
Cody Gakpo,18,nl NED,LW,25-334,54,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0.0
Luis Díaz,7,co COL,"LW,WB",28-083,36,0,0,0,0,1,0,2,0,0,0,0,0,4,0,2,0.0
Mohamed Salah,11,eg EGY,"RW,WB",32-295,90,0,0,0,0,0,1,4,2,0,0,0,0,5,1,2,33.3
Dominik Szoboszlai,8,hu HUN,AM,24-163,54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Harvey Elliott,19,eng ENG,"AM,CM",22-002,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Alexis Mac Allister,10,ar ARG,"DM,CM",26-103,90,0,0,0,3,1,0,6,0,1,0,0,0,10,1,2,33.3
Ryan Gravenberch,38,nl NED,"DM,CB",22-325,90,0,0,0,1,4,0,0,1,0,0,0,0,7,1,3,25.0
Andrew Robertson,26,sct SCO,LB,31-026,81,0,0,0,0,0,1,2,0,1,0,0,0,2,1,1,50.0
Federico Chiesa,14,it ITA,FW,27-163,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Virgil van Dijk,4,nl NED,CB,33-272,90,0,0,0,0,0,0,0,2,1,0,0,0,2,3,3,50.0
Ibrahima Konaté,5,fr FRA,CB,25-316,66,0,0,0,2,0,0,0,1,2,0,0,0,3,2,3,40.0
Conor Bradley,84,nir NIR,"RB,CB",21-271,24,0,0,0,0,1,0,1,0,1,0,0,0,4,1,2,33.3
Curtis Jones,17,eng ENG,"RB,DM,CM",24-066,90,0,0,0,1,1,0,1,0,0,0,0,0,6,0,1,0.0
Caoimhín Kelleher,62,ie IRL,GK,26-134,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
