Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-304,80,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0
Ali Al Hamadi,16,iq IRQ,FW,22-282,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sammie Szmodics,23,ie IRL,LW,29-075,79,3,2,0,2,1,1,4,25.0,3,0,0,0,0,3,2,0
Jack Clarke,47,eng ENG,LW,24-015,11,3,2,2,1,0,3,3,100.0,0,0,0,0,0,3,0,0
Omari Hutchinson,20,eng ENG,RW,21-039,89,2,1,1,1,0,0,0,,0,0,0,0,0,2,2,1
Wes Burns,7,wls WAL,RW,30-015,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Conor Chaplin,10,eng ENG,AM,27-296,90,2,1,0,2,0,2,2,100.0,0,1,1,0,0,2,0,0
Jack Taylor,14,ie IRL,DM,26-168,89,2,0,1,1,0,1,2,50.0,1,1,0,1,1,3,2,0
Jens Cajuste,12,se SWE,DM,25-120,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-089,90,1,1,1,0,0,0,4,0.0,4,2,1,1,1,2,1,1
Leif Davis,3,eng ENG,LB,24-331,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0
Cameron Burgess,15,au AUS,CB,29-048,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,10,0
Dara O'Shea,26,ie IRL,CB,25-279,90,2,1,2,0,0,1,1,100.0,0,2,1,1,1,3,7,1
Ben Johnson,18,eng ENG,RB,24-319,90,3,3,1,1,1,1,3,33.3,2,3,1,2,1,4,2,0
Arijanet Muric,1,xk KVX,GK,26-031,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
