Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,"FW,AM",25-000,90,17,13,3,0,0,0,0,0,0,0,0,0,13,1,0
Harvey Barnes,11,eng ENG,LW,26-287,90,39,39,0,0,0,0,2,0,0,0,0,0,37,0,1
Anthony Gordon,10,eng ENG,"RW,AM",23-210,82,31,27,3,1,1,0,4,2,0,0,0,0,22,1,0
William Osula,18,dk DEN,FW,21-048,8,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Joe Willock,28,eng ENG,LM,25-032,45,13,13,0,0,0,1,0,0,0,0,0,0,12,0,0
Jacob Murphy,23,eng ENG,RW,29-210,45,23,22,1,0,2,0,2,1,0,0,0,0,18,0,1
Bruno Guimarães,39,br BRA,"DM,CM",26-310,90,77,72,4,4,0,0,0,0,0,0,0,0,68,1,0
Joelinton,7,br BRA,"RM,DM",28-038,73,35,35,0,0,0,0,0,0,0,0,0,0,31,0,0
Sandro Tonali,8,it ITA,DM,24-136,17,11,10,1,1,0,0,1,0,0,0,0,0,9,0,1
Lloyd Kelly,25,eng ENG,LB,25-351,45,30,28,2,1,0,0,0,1,0,0,0,0,26,0,0
Lewis Hall,20,eng ENG,LB,20-013,45,44,37,6,0,1,0,0,6,0,0,0,0,41,1,0
Dan Burn,33,eng ENG,CB,32-135,90,93,91,2,1,0,0,0,0,0,0,0,0,90,0,0
Fabian Schär,5,ch SUI,CB,32-276,90,90,84,4,4,2,2,0,0,0,0,0,0,82,2,0
Kieran Trippier,2,eng ENG,RB,34-002,73,57,50,7,2,0,0,2,5,0,0,0,0,50,0,0
Valentino Livramento,21,eng ENG,RB,21-314,17,15,11,4,0,0,0,1,4,0,0,0,0,13,0,0
Nick Pope,22,eng ENG,GK,32-155,90,28,16,12,2,0,0,0,0,0,0,0,0,24,0,0
