Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-309,90,1,0,0,3,4,1,1,0,0,0,0,0,1,10,3,76.9
Iliman Ndiaye,10,sn SEN,LW,24-319,80,0,0,0,2,2,0,1,1,1,0,0,0,8,0,2,0.0
Nathan Patterson,2,sct SCO,"RB,RW",23-095,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
Jesper Lindstrøm,29,dk DEN,RW,24-325,69,0,0,0,1,2,0,11,2,5,0,0,0,5,0,2,0.0
Ashley Young,18,eng ENG,"RW,LM,LW",39-194,21,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
Abdoulaye Doucouré,16,ml MLI,"AM,RM",32-018,90,1,0,0,3,0,0,3,0,1,0,0,0,6,0,4,0.0
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-115,90,0,0,0,0,3,0,0,2,2,0,0,0,8,1,0,100.0
Orel Mangala,8,be BEL,"DM,CM",26-307,90,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,
Vitaliy Mykolenko,19,ua UKR,LB,25-235,90,0,0,0,1,1,0,2,1,2,0,0,0,0,0,2,0.0
Jarrad Branthwaite,32,eng ENG,CB,22-206,90,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0.0
James Tarkowski,6,eng ENG,CB,32-061,90,0,0,0,0,0,0,0,2,2,0,0,0,3,4,0,100.0
Jake O'Brien,15,ie IRL,RB,23-249,87,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,100.0
Michael Keane,5,eng ENG,CB,32-008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jordan Pickford,1,eng ENG,GK,30-318,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
