Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Mathys Tel,11,fr FRA,FW,19-295,90,23,23,0,0,0,0,2,0,0,0,0,0,16,0,0
Son Heung-min,7,kr KOR,LW,32-223,86,38,31,7,3,0,1,8,0,4,3,0,0,29,0,1
Wilson Odobert,28,fr FRA,LW,20-080,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Dejan Kulusevski,21,se SWE,"RW,RM",24-297,90,32,31,1,0,0,0,2,0,1,1,0,0,25,0,2
James Maddison,10,eng ENG,LM,28-085,63,51,50,1,1,2,0,1,0,0,0,0,0,43,0,0
Brennan Johnson,22,wls WAL,RW,23-269,27,5,5,0,0,0,0,1,0,0,0,0,0,4,0,1
Rodrigo Bentancur,30,uy URU,CM,27-236,77,67,65,2,2,0,1,1,0,0,0,0,0,61,0,2
Yves Bissouma,8,ml MLI,CM,28-170,13,3,3,0,0,0,0,1,0,0,0,0,0,2,0,1
Lucas Bergvall,15,se SWE,RM,19-014,63,38,37,1,0,0,0,0,0,0,0,0,0,34,0,0
Pape Matar Sarr,29,sn SEN,LM,22-155,27,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0
Djed Spence,24,eng ENG,LB,24-191,90,67,62,5,0,0,1,4,5,0,0,0,0,59,0,2
Ben Davies,33,wls WAL,CB,31-298,90,77,67,10,4,0,0,0,0,0,0,0,0,72,0,0
Kevin Danso,4,at AUT,CB,26-150,77,60,57,3,3,0,1,1,0,0,0,0,0,53,0,1
Archie Gray,14,eng ENG,CB,18-341,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedro Porro,23,es ESP,RB,25-156,90,60,46,14,2,0,0,10,7,5,0,4,0,44,0,1
Guglielmo Vicario,1,it ITA,GK,28-132,90,28,23,5,1,0,0,0,0,0,0,0,0,26,0,0
