Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Rasmus Højlund,9,dk DEN,FW,21-330,90,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,50.0
Joshua Zirkzee,11,nl NED,AM,23-222,32,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,
Kobbie Mainoo,37,eng ENG,CM,19-255,58,0,0,0,2,0,0,0,0,3,0,0,0,8,1,0,100.0
Amad Diallo,16,ci CIV,AM,22-172,90,0,0,0,3,1,0,1,0,1,0,0,0,6,1,3,25.0
Christian Eriksen,14,dk DEN,"CM,AM",32-320,90,0,0,0,1,0,0,4,0,2,0,0,0,11,0,0,
Casemiro,18,br BRA,CM,32-311,64,0,0,0,0,1,0,1,1,3,0,0,0,6,1,1,50.0
Alejandro Garnacho,17,ar ARG,AM,20-182,26,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Diogo Dalot,20,pt POR,WB,25-287,90,0,0,0,3,0,0,2,1,2,0,0,0,6,0,0,
Noussair Mazraoui,3,ma MAR,"WB,CB",27-046,90,0,0,0,1,0,1,2,2,2,0,0,0,5,3,0,100.0
Lisandro Martínez,6,ar ARG,CB,26-347,64,1,0,0,2,0,0,0,1,0,0,0,0,3,0,1,0.0
Leny Yoro,15,fr FRA,CB,19-047,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Harry Maguire,5,eng ENG,CB,31-300,90,0,0,0,1,0,0,0,2,1,0,0,0,4,1,1,50.0
Matthijs de Ligt,4,nl NED,CB,25-140,82,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,33.3
Antony,21,br BRA,WB,24-310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
André Onana,24,cm CMR,GK,28-272,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
