Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rasmus Højlund,9,dk DEN,FW,21-330,90,21,20,1,0,0,0,0,0,0,0,0,0,16,0,0
Joshua Zirkzee,11,nl NED,AM,23-222,32,9,9,0,0,0,0,0,0,0,0,0,0,3,0,1
Kobbie Mainoo,37,eng ENG,CM,19-255,58,49,45,4,3,0,0,0,0,0,0,0,0,47,0,0
Amad Diallo,16,ci CIV,AM,22-172,90,38,36,1,0,0,0,1,1,0,0,0,0,31,1,0
Christian Eriksen,14,dk DEN,"CM,AM",32-320,90,57,51,6,3,0,0,4,0,2,0,2,0,45,0,0
Casemiro,18,br BRA,CM,32-311,64,64,64,0,0,0,0,1,0,0,0,0,0,50,0,2
Alejandro Garnacho,17,ar ARG,AM,20-182,26,11,10,1,0,0,0,1,1,0,0,0,0,8,0,2
Diogo Dalot,20,pt POR,WB,25-287,90,49,43,6,0,0,0,2,6,0,0,0,0,42,0,1
Noussair Mazraoui,3,ma MAR,"WB,CB",27-046,90,49,43,6,1,0,0,2,5,0,0,0,0,43,0,0
Lisandro Martínez,6,ar ARG,CB,26-347,64,73,72,1,1,0,0,0,0,0,0,0,0,66,0,0
Leny Yoro,15,fr FRA,CB,19-047,26,27,26,1,0,0,1,0,1,0,0,0,0,27,0,0
Harry Maguire,5,eng ENG,CB,31-300,90,61,60,1,1,0,0,0,0,0,0,0,0,56,0,0
Matthijs de Ligt,4,nl NED,CB,25-140,82,65,63,2,2,0,0,0,0,0,0,0,0,60,0,1
Antony,21,br BRA,WB,24-310,8,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
André Onana,24,cm CMR,GK,28-272,90,36,30,6,1,0,0,0,0,0,0,0,0,26,0,0
