Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Bruno Fernandes,8,pt POR,"FW,AM",29-351,78,48,2,6,24,18,4,48,0,0,,0,,30,110,42,1,0,1,0,0,36,4
Scott McTominay,39,sct SCO,AM,27-260,12,10,1,2,5,3,1,10,1,0,0.0,1,100.0,7,57,38,0,0,0,1,1,7,2
Marcus Rashford,10,eng ENG,"LW,FW",26-298,64,22,0,5,11,7,2,22,4,1,25.0,2,50.0,14,85,48,2,0,1,0,0,15,3
Alejandro Garnacho,17,ar ARG,LW,20-054,26,19,0,2,9,8,4,19,3,1,33.3,2,66.7,19,117,75,3,2,2,1,2,19,5
Amad Diallo,16,ci CIV,RW,22-044,89,51,0,5,22,25,3,51,3,1,33.3,2,66.7,37,296,129,7,4,1,1,0,42,11
Antony,21,br BRA,RW,24-182,1,3,0,1,1,1,1,3,0,0,,0,,1,2,0,0,0,0,0,0,2,0
Mason Mount,7,eng ENG,AM,25-227,45,21,0,0,15,6,1,21,0,0,,0,,14,39,19,0,1,0,1,1,18,1
Joshua Zirkzee,11,nl NED,"FW,LW",23-094,45,17,3,6,5,6,2,17,3,2,66.7,1,33.3,6,20,7,0,0,0,0,0,7,1
Kobbie Mainoo,37,eng ENG,DM,19-127,90,57,3,23,30,4,1,57,4,4,100.0,0,0.0,35,199,64,0,0,1,1,2,41,0
Casemiro,18,br BRA,DM,32-183,90,67,2,24,32,11,3,67,0,0,,0,,35,114,44,0,1,0,0,1,47,2
Diogo Dalot,20,pt POR,LB,25-159,90,78,11,44,28,7,0,78,3,1,33.3,1,33.3,46,207,128,1,2,0,2,0,50,2
Lisandro Martínez,6,ar ARG,CB,26-219,90,79,9,52,24,3,0,79,0,0,,0,,66,255,130,0,1,0,0,0,67,0
Harry Maguire,5,eng ENG,CB,31-172,78,54,14,34,18,3,1,54,0,0,,0,,39,227,89,0,2,1,0,0,38,0
Matthijs de Ligt,4,nl NED,CB,25-012,12,12,4,9,3,0,0,12,0,0,,0,,5,17,5,0,0,0,0,0,6,0
Noussair Mazraoui,3,ma MAR,RB,26-284,90,45,0,19,18,8,3,45,1,0,0.0,0,0.0,26,108,60,1,1,0,0,1,25,2
André Onana,24,cm CMR,GK,28-144,90,60,38,58,2,0,0,60,0,0,,0,,53,293,191,0,0,0,0,0,46,0
