Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Anthony Elanga,21,se SWE,"FW,RW",22-294,90,0,0,0,0,1,0,7,0,0,0,0,0,1,1,0,100.0
Chris Wood,11,nz NZL,FW,33-070,90,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7,30.0
Elliot Anderson,8,eng ENG,"CM,DM",22-101,84,0,0,0,1,3,0,0,2,1,0,0,0,9,1,0,100.0
Jota Silva,20,pt POR,DM,25-198,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Danilo,28,br BRA,CM,23-292,62,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0.0
Ibrahim Sangaré,6,ci CIV,"DM,CM",27-075,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Morgan Gibbs-White,10,eng ENG,"CM,AM",25-019,90,0,0,0,0,1,0,2,2,0,0,0,0,1,0,1,0.0
Neco Williams,7,wls WAL,"WB,LB",23-308,90,0,0,0,0,2,0,5,0,2,0,0,0,3,1,1,50.0
Ola Aina,34,ng NGA,"WB,RB",28-130,90,0,0,0,1,3,0,0,0,0,0,0,0,5,1,2,33.3
Murillo,5,br BRA,CB,22-226,90,0,0,0,1,0,0,0,1,1,0,0,0,2,4,2,66.7
Nikola Milenković,31,rs SRB,CB,27-126,90,0,0,0,3,0,0,0,1,0,0,0,0,6,4,0,100.0
Morato,4,br BRA,CB,23-230,67,0,0,0,1,0,0,0,1,2,0,0,0,6,0,1,0.0
Callum Hudson-Odoi,14,eng ENG,LW,24-100,23,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,
Matz Sels,26,be BEL,GK,32-355,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
