Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Anthony Elanga,21,se SWE,"FW,RW",22-294,90,38,0,2,12,24,4,38,3,1,33.3,2,66.7,22,85,48,2,1,0,3,1,26,8
Chris Wood,11,nz NZL,FW,33-070,90,29,2,2,13,14,3,29,0,0,,0,,16,38,21,1,1,1,5,0,23,5
Elliot Anderson,8,eng ENG,"CM,DM",22-101,84,64,3,14,41,11,2,64,2,1,50.0,1,50.0,32,217,105,0,2,1,2,1,42,2
Jota Silva,20,pt POR,DM,25-198,6,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Danilo,28,br BRA,CM,23-292,62,32,2,10,22,1,0,32,0,0,,0,,10,57,21,1,0,0,1,0,19,0
Ibrahim Sangaré,6,ci CIV,"DM,CM",27-075,28,20,1,3,15,2,0,20,0,0,,0,,11,45,13,0,0,0,0,0,15,0
Morgan Gibbs-White,10,eng ENG,"CM,AM",25-019,90,59,2,10,39,10,1,59,1,0,0.0,1,100.0,35,218,82,3,0,0,4,0,49,2
Neco Williams,7,wls WAL,"WB,LB",23-308,90,55,3,16,14,25,4,55,2,1,50.0,1,50.0,28,145,85,3,0,2,0,0,33,9
Ola Aina,34,ng NGA,"WB,RB",28-130,90,57,8,21,31,7,0,57,3,3,100.0,0,0.0,26,152,113,1,3,0,2,1,31,2
Murillo,5,br BRA,CB,22-226,90,51,12,27,23,2,0,51,1,1,100.0,0,0.0,23,128,52,1,0,0,1,0,32,0
Nikola Milenković,31,rs SRB,CB,27-126,90,47,6,27,18,2,0,47,0,0,,0,,23,119,91,0,2,1,0,0,24,0
Morato,4,br BRA,CB,23-230,67,44,7,26,19,0,0,44,0,0,,0,,19,104,31,0,0,0,0,0,25,0
Callum Hudson-Odoi,14,eng ENG,LW,24-100,23,25,0,0,6,19,1,25,0,0,,0,,18,124,65,3,1,0,0,0,22,7
Matz Sels,26,be BEL,GK,32-355,90,35,28,35,0,0,0,35,0,0,,0,,18,83,63,0,0,0,0,0,15,0
