Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Anthony Elanga,21,se SWE,"FW,RW",22-294,90,30,24,6,1,0,0,7,0,4,2,2,0,16,0,0
Chris Wood,11,nz NZL,FW,33-070,90,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0
Elliot Anderson,8,eng ENG,"CM,DM",22-101,84,49,48,1,1,0,0,0,0,0,0,0,0,44,0,0
Jota Silva,20,pt POR,DM,25-198,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Danilo,28,br BRA,CM,23-292,62,28,28,0,0,0,0,0,0,0,0,0,0,20,0,0
Ibrahim Sangaré,6,ci CIV,"DM,CM",27-075,28,19,18,1,1,0,0,0,0,0,0,0,0,17,0,1
Morgan Gibbs-White,10,eng ENG,"CM,AM",25-019,90,46,44,2,0,0,0,2,0,0,0,0,0,42,0,0
Neco Williams,7,wls WAL,"WB,LB",23-308,90,40,38,2,0,0,0,5,2,0,0,0,0,31,0,1
Ola Aina,34,ng NGA,"WB,RB",28-130,90,44,34,10,2,0,0,0,8,0,0,0,0,35,0,0
Murillo,5,br BRA,CB,22-226,90,40,35,5,3,0,3,0,0,0,0,0,0,38,0,0
Nikola Milenković,31,rs SRB,CB,27-126,90,39,37,2,2,0,0,0,0,0,0,0,0,34,0,0
Morato,4,br BRA,CB,23-230,67,33,31,2,2,0,0,0,0,0,0,0,0,30,0,1
Callum Hudson-Odoi,14,eng ENG,LW,24-100,23,24,23,0,0,0,0,4,0,0,0,0,0,20,1,1
Matz Sels,26,be BEL,GK,32-355,90,30,22,8,2,0,0,0,0,0,0,0,0,16,0,0
